feature_id,area_px,area_nm2,equiv_diameter_nm,centroid_x_nm,centroid_y_nm,peak_z_nm,height_nm
1,1073,102730.15,361.66,4588.77,621.06,19.2342,19.2528
4,20,1914.82,49.38,4374.27,677.59,4.8669,4.8855
8,53,5074.28,80.38,1103.28,2898.87,5.6802,5.6988
9,46,4404.09,74.88,4354.63,3008.38,4.7686,4.7872
