power_limit_mw,voltage_v,measured_mw,reading_index,timestamp_iso,status
80.000,0.3500,4.4650,617,2026-03-16T14:07:01.310422+00:00,OK
80.000,0.4000,5.2743,618,2026-03-16T14:07:02.354037+00:00,OK
80.000,0.4500,6.0901,619,2026-03-16T14:07:03.416836+00:00,OK
80.000,0.5000,6.9217,620,2026-03-16T14:07:04.505746+00:00,OK
80.000,0.5500,7.7644,621,2026-03-16T14:07:05.574389+00:00,OK
80.000,0.6000,8.5910,622,2026-03-16T14:07:06.698551+00:00,OK
80.000,0.6500,9.4363,623,2026-03-16T14:07:07.757113+00:00,OK
80.000,0.7000,10.2412,624,2026-03-16T14:07:08.810363+00:00,OK
80.000,0.7500,11.0826,625,2026-03-16T14:07:09.889824+00:00,OK
80.000,0.8000,11.8888,626,2026-03-16T14:07:10.949245+00:00,OK
80.000,0.8500,12.7249,627,2026-03-16T14:07:12.012577+00:00,OK
80.000,0.9000,13.5409,628,2026-03-16T14:07:13.070723+00:00,OK
80.000,0.9500,14.3760,629,2026-03-16T14:07:14.164848+00:00,OK
80.000,1.0000,15.2140,630,2026-03-16T14:07:15.298038+00:00,OK
80.000,1.0500,16.0777,631,2026-03-16T14:07:16.367187+00:00,OK
80.000,1.1000,16.9226,632,2026-03-16T14:07:17.472780+00:00,OK
80.000,1.1500,17.7747,633,2026-03-16T14:07:18.570060+00:00,OK
80.000,1.2000,18.5978,634,2026-03-16T14:07:19.633993+00:00,OK
80.000,1.2500,19.4434,635,2026-03-16T14:07:20.700283+00:00,OK
80.000,1.3000,20.2809,636,2026-03-16T14:07:21.755130+00:00,OK
80.000,1.3500,21.1175,637,2026-03-16T14:07:22.807662+00:00,OK
80.000,1.4000,21.9412,638,2026-03-16T14:07:23.896111+00:00,OK
80.000,1.4500,22.7744,639,2026-03-16T14:07:24.997129+00:00,OK
80.000,1.5000,23.6008,640,2026-03-16T14:07:26.030655+00:00,OK
80.000,1.5500,24.4039,641,2026-03-16T14:07:27.088598+00:00,OK
80.000,1.6000,25.2375,642,2026-03-16T14:07:28.140722+00:00,OK
80.000,1.6500,26.0558,643,2026-03-16T14:07:29.205003+00:00,OK
80.000,1.7000,26.9076,644,2026-03-16T14:07:30.289082+00:00,OK
80.000,1.7500,27.7493,645,2026-03-16T14:07:31.344368+00:00,OK
80.000,1.8000,28.5960,646,2026-03-16T14:07:32.416339+00:00,OK
80.000,1.8500,29.4336,647,2026-03-16T14:07:33.503971+00:00,OK
80.000,1.9000,30.2702,648,2026-03-16T14:07:34.593655+00:00,OK
80.000,1.9500,31.0845,649,2026-03-16T14:07:35.675404+00:00,OK
80.000,2.0000,31.9069,650,2026-03-16T14:07:36.695909+00:00,OK
80.000,2.0500,32.7455,651,2026-03-16T14:07:37.768655+00:00,OK
80.000,2.1000,33.6115,652,2026-03-16T14:07:38.903122+00:00,OK
80.000,2.1500,34.4744,653,2026-03-16T14:07:39.953035+00:00,OK
80.000,2.2000,35.3080,654,2026-03-16T14:07:41.041703+00:00,OK
80.000,2.2500,36.1760,655,2026-03-16T14:07:42.112138+00:00,OK
80.000,2.3000,37.0237,656,2026-03-16T14:07:43.204872+00:00,OK
80.000,2.3500,37.8613,657,2026-03-16T14:07:44.246274+00:00,OK
80.000,2.4000,38.6736,658,2026-03-16T14:07:45.325387+00:00,OK
80.000,2.4500,39.5041,659,2026-03-16T14:07:46.360861+00:00,OK
80.000,2.5000,40.1551,660,2026-03-16T14:07:47.460316+00:00,OK
80.000,2.5500,40.1490,661,2026-03-16T14:07:48.494241+00:00,OK
80.000,2.6000,40.1561,662,2026-03-16T14:07:49.578394+00:00,OK
80.000,2.6500,40.1632,663,2026-03-16T14:07:50.630354+00:00,OK
80.000,2.7000,40.1693,664,2026-03-16T14:07:51.685857+00:00,OK
80.000,2.7500,40.1592,665,2026-03-16T14:07:52.772313+00:00,OK
80.000,2.8000,40.1572,666,2026-03-16T14:07:53.856405+00:00,OK
80.000,2.8500,40.1521,667,2026-03-16T14:07:54.902145+00:00,OK
80.000,2.9000,40.1511,668,2026-03-16T14:07:55.952770+00:00,OK
80.000,2.9500,40.1541,669,2026-03-16T14:07:56.986048+00:00,OK
80.000,3.0000,40.1501,670,2026-03-16T14:07:58.004554+00:00,OK
90.000,0.0000,0.0007,671,2026-03-16T14:07:59.515091+00:00,OK
90.000,0.0500,0.0243,672,2026-03-16T14:08:00.673443+00:00,OK
90.000,0.1000,0.6231,673,2026-03-16T14:08:01.704880+00:00,OK
90.000,0.1500,1.5136,674,2026-03-16T14:08:02.798441+00:00,OK
90.000,0.2000,2.4199,675,2026-03-16T14:08:03.896799+00:00,OK
90.000,0.2500,3.3228,676,2026-03-16T14:08:04.947673+00:00,OK
90.000,0.3000,4.2303,677,2026-03-16T14:08:05.995770+00:00,OK
90.000,0.3500,5.1428,678,2026-03-16T14:08:07.046656+00:00,OK
90.000,0.4000,6.0491,679,2026-03-16T14:08:08.080440+00:00,OK
90.000,0.4500,6.9703,680,2026-03-16T14:08:09.135013+00:00,OK
90.000,0.5000,7.9130,681,2026-03-16T14:08:10.159243+00:00,OK
90.000,0.5500,8.8421,682,2026-03-16T14:08:11.225017+00:00,OK
90.000,0.6000,9.7762,683,2026-03-16T14:08:12.306366+00:00,OK
90.000,0.6500,10.7109,684,2026-03-16T14:08:13.393445+00:00,OK
90.000,0.7000,11.6196,685,2026-03-16T14:08:14.455333+00:00,OK
90.000,0.7500,12.5440,686,2026-03-16T14:08:15.569251+00:00,OK
90.000,0.8000,13.4648,687,2026-03-16T14:08:16.610263+00:00,OK
90.000,0.8500,14.3822,688,2026-03-16T14:08:17.661920+00:00,OK
90.000,0.9000,15.3172,689,2026-03-16T14:08:18.708465+00:00,OK
90.000,0.9500,16.2844,690,2026-03-16T14:08:19.848724+00:00,OK
90.000,1.0000,17.2308,691,2026-03-16T14:08:20.964899+00:00,OK
90.000,1.0500,18.1765,692,2026-03-16T14:08:21.999992+00:00,OK
90.000,1.1000,19.1247,693,2026-03-16T14:08:23.092214+00:00,OK
90.000,1.1500,20.0619,694,2026-03-16T14:08:24.154289+00:00,OK
90.000,1.2000,20.9942,695,2026-03-16T14:08:25.221040+00:00,OK
90.000,1.2500,21.9213,696,2026-03-16T14:08:26.292252+00:00,OK
90.000,1.3000,22.8433,697,2026-03-16T14:08:27.405430+00:00,OK
90.000,1.3500,23.7783,698,2026-03-16T14:08:28.496118+00:00,OK
90.000,1.4000,24.6980,699,2026-03-16T14:08:29.591865+00:00,OK
90.000,1.4500,25.6238,700,2026-03-16T14:08:30.690415+00:00,OK
90.000,1.5000,26.5841,701,2026-03-16T14:08:31.759945+00:00,OK
90.000,1.5500,27.4947,702,2026-03-16T14:08:32.859493+00:00,OK
90.000,1.6000,28.4550,703,2026-03-16T14:08:33.944744+00:00,OK
90.000,1.6500,29.3799,704,2026-03-16T14:08:35.047225+00:00,OK
90.000,1.7000,30.3229,705,2026-03-16T14:08:36.121853+00:00,OK
90.000,1.7500,31.2356,706,2026-03-16T14:08:37.148175+00:00,OK
90.000,1.8000,32.1746,707,2026-03-16T14:08:38.186219+00:00,OK
90.000,1.8500,33.1247,708,2026-03-16T14:08:39.192514+00:00,OK
90.000,1.9000,34.0921,709,2026-03-16T14:08:40.248169+00:00,OK
90.000,1.9500,35.0281,710,2026-03-16T14:08:41.283537+00:00,OK
90.000,2.0000,35.9661,711,2026-03-16T14:08:42.294235+00:00,OK
90.000,2.0500,36.9041,712,2026-03-16T14:08:43.346216+00:00,OK
90.000,2.1000,37.8319,713,2026-03-16T14:08:44.400848+00:00,OK
90.000,2.1500,38.7608,714,2026-03-16T14:08:45.445713+00:00,OK
90.000,2.2000,39.6745,715,2026-03-16T14:08:46.458870+00:00,OK
90.000,2.2500,40.6165,716,2026-03-16T14:08:47.502967+00:00,OK
90.000,2.3000,41.5302,717,2026-03-16T14:08:48.557761+00:00,OK
90.000,2.3500,42.4803,718,2026-03-16T14:08:49.640030+00:00,OK
90.000,2.4000,43.4711,719,2026-03-16T14:08:50.664851+00:00,OK
90.000,2.4500,44.4618,720,2026-03-16T14:08:51.688153+00:00,OK
90.000,2.5000,45.1848,721,2026-03-16T14:08:52.744140+00:00,OK
90.000,2.5500,45.1868,722,2026-03-16T14:08:53.804910+00:00,OK
90.000,2.6000,45.1929,723,2026-03-16T14:08:54.836924+00:00,OK
90.000,2.6500,45.1889,724,2026-03-16T14:08:55.891567+00:00,OK
90.000,2.7000,45.1919,725,2026-03-16T14:08:56.962285+00:00,OK
90.000,2.7500,45.1818,726,2026-03-16T14:08:57.996253+00:00,OK
90.000,2.8000,45.1949,727,2026-03-16T14:08:59.017251+00:00,OK
90.000,2.8500,45.1818,728,2026-03-16T14:09:00.069667+00:00,OK
90.000,2.9000,45.1828,729,2026-03-16T14:09:01.106615+00:00,OK
90.000,2.9500,45.1797,730,2026-03-16T14:09:02.139556+00:00,OK
90.000,3.0000,45.1736,731,2026-03-16T14:09:03.211678+00:00,OK
100.000,0.0000,0.0007,732,2026-03-16T14:09:04.717989+00:00,OK
100.000,0.0500,0.0421,733,2026-03-16T14:09:05.840575+00:00,OK
100.000,0.1000,0.8192,734,2026-03-16T14:09:06.891215+00:00,OK
100.000,0.1500,1.8102,735,2026-03-16T14:09:07.942833+00:00,OK
100.000,0.2000,2.8179,736,2026-03-16T14:09:08.960915+00:00,OK
100.000,0.2500,3.8152,737,2026-03-16T14:09:09.996091+00:00,OK
100.000,0.3000,4.8201,738,2026-03-16T14:09:11.044393+00:00,OK
100.000,0.3500,5.8287,739,2026-03-16T14:09:12.085667+00:00,OK
100.000,0.4000,6.8335,740,2026-03-16T14:09:13.087739+00:00,OK
100.000,0.4500,7.8600,741,2026-03-16T14:09:14.098649+00:00,OK
100.000,0.5000,8.9091,742,2026-03-16T14:09:15.134749+00:00,OK
100.000,0.5500,9.9447,743,2026-03-16T14:09:16.169234+00:00,OK
100.000,0.6000,10.9754,744,2026-03-16T14:09:17.190728+00:00,OK
100.000,0.6500,11.9949,745,2026-03-16T14:09:18.205603+00:00,OK
100.000,0.7000,13.0192,746,2026-03-16T14:09:19.247557+00:00,OK
100.000,0.7500,14.0180,747,2026-03-16T14:09:20.257623+00:00,OK
100.000,0.8000,15.0333,748,2026-03-16T14:09:21.292409+00:00,OK
100.000,0.8500,16.0737,749,2026-03-16T14:09:22.309865+00:00,OK
100.000,0.9000,17.1303,750,2026-03-16T14:09:23.349649+00:00,OK
100.000,0.9500,18.1842,751,2026-03-16T14:09:24.382283+00:00,OK
100.000,1.0000,19.2300,752,2026-03-16T14:09:25.425230+00:00,OK
100.000,1.0500,20.2799,753,2026-03-16T14:09:26.456207+00:00,OK
100.000,1.1000,21.3295,754,2026-03-16T14:09:27.530641+00:00,OK
100.000,1.1500,22.3497,755,2026-03-16T14:09:28.600836+00:00,OK
100.000,1.2000,23.3737,756,2026-03-16T14:09:29.639520+00:00,OK
100.000,1.2500,24.4039,757,2026-03-16T14:09:30.689654+00:00,OK
100.000,1.3000,25.4220,758,2026-03-16T14:09:31.780136+00:00,OK
100.000,1.3500,26.4695,759,2026-03-16T14:09:32.860857+00:00,OK
100.000,1.4000,27.4846,760,2026-03-16T14:09:33.965743+00:00,OK
100.000,1.4500,28.5524,761,2026-03-16T14:09:35.046955+00:00,OK
100.000,1.5000,29.6050,762,2026-03-16T14:09:36.093943+00:00,OK
100.000,1.5500,30.6119,763,2026-03-16T14:09:37.194887+00:00,OK
100.000,1.6000,31.6432,764,2026-03-16T14:09:38.289501+00:00,OK
100.000,1.6500,32.6502,765,2026-03-16T14:09:39.355201+00:00,OK
100.000,1.7000,33.7271,766,2026-03-16T14:09:40.432100+00:00,OK
100.000,1.7500,34.7726,767,2026-03-16T14:09:41.468789+00:00,OK
100.000,1.8000,35.8312,768,2026-03-16T14:09:42.597099+00:00,OK
100.000,1.8500,36.8909,769,2026-03-16T14:09:43.697809+00:00,OK
100.000,1.9000,37.9435,770,2026-03-16T14:09:44.811589+00:00,OK
100.000,1.9500,38.9352,771,2026-03-16T14:09:45.912445+00:00,OK
100.000,2.0000,39.9706,772,2026-03-16T14:09:46.948712+00:00,OK
100.000,2.0500,40.9552,773,2026-03-16T14:09:47.996211+00:00,OK
100.000,2.1000,41.9439,774,2026-03-16T14:09:49.102457+00:00,OK
100.000,2.1500,43.0005,775,2026-03-16T14:09:50.152722+00:00,OK
100.000,2.2000,44.0856,776,2026-03-16T14:09:51.202366+00:00,OK
100.000,2.2500,45.1676,777,2026-03-16T14:09:52.285231+00:00,OK
100.000,2.3000,46.2333,778,2026-03-16T14:09:53.312586+00:00,OK
100.000,2.3500,47.2423,779,2026-03-16T14:09:54.353904+00:00,OK
100.000,2.4000,48.2320,780,2026-03-16T14:09:55.461975+00:00,OK
100.000,2.4500,49.2308,781,2026-03-16T14:09:56.596508+00:00,OK
100.000,2.5000,50.0096,782,2026-03-16T14:09:57.686006+00:00,ABORT_SAFETY
150.000,0.0000,0.0007,783,2026-03-16T14:09:58.879609+00:00,OK
150.000,0.0500,0.3316,784,2026-03-16T14:09:59.948044+00:00,OK
150.000,0.1000,1.7943,785,2026-03-16T14:10:01.006505+00:00,OK
150.000,0.1500,3.2831,786,2026-03-16T14:10:02.057197+00:00,OK
150.000,0.2000,4.7681,787,2026-03-16T14:10:03.142089+00:00,OK
150.000,0.2500,6.2602,788,2026-03-16T14:10:04.185655+00:00,OK
150.000,0.3000,7.7855,789,2026-03-16T14:10:05.240241+00:00,OK
150.000,0.3500,9.3084,790,2026-03-16T14:10:06.305159+00:00,OK
150.000,0.4000,10.8369,791,2026-03-16T14:10:07.336719+00:00,OK
150.000,0.4500,12.3745,792,2026-03-16T14:10:08.402533+00:00,OK
150.000,0.5000,13.8922,793,2026-03-16T14:10:09.485740+00:00,OK
150.000,0.5500,15.3827,794,2026-03-16T14:10:10.547461+00:00,OK
150.000,0.6000,16.9145,795,2026-03-16T14:10:11.604022+00:00,OK
150.000,0.6500,18.4491,796,2026-03-16T14:10:12.678415+00:00,OK
150.000,0.7000,20.0038,797,2026-03-16T14:10:13.694649+00:00,OK
150.000,0.7500,21.5585,798,2026-03-16T14:10:14.744124+00:00,OK
150.000,0.8000,23.1009,799,2026-03-16T14:10:15.776514+00:00,OK
150.000,0.8500,24.6128,800,2026-03-16T14:10:16.852457+00:00,OK
150.000,0.9000,26.1329,801,2026-03-16T14:10:17.949425+00:00,OK
150.000,0.9500,27.6823,802,2026-03-16T14:10:18.973127+00:00,OK
150.000,1.0000,29.2450,803,2026-03-16T14:10:20.051706+00:00,OK
150.000,1.0500,30.8046,804,2026-03-16T14:10:21.105320+00:00,OK
150.000,1.1000,32.3317,805,2026-03-16T14:10:22.185551+00:00,OK
150.000,1.1500,33.8802,806,2026-03-16T14:10:23.258555+00:00,OK
150.000,1.2000,35.4428,807,2026-03-16T14:10:24.312285+00:00,OK
150.000,1.2500,37.0187,808,2026-03-16T14:10:25.388147+00:00,OK
150.000,1.3000,38.5752,809,2026-03-16T14:10:26.411049+00:00,OK
150.000,1.3500,40.1115,810,2026-03-16T14:10:27.488973+00:00,OK
150.000,1.4000,41.5900,811,2026-03-16T14:10:28.541841+00:00,OK
150.000,1.4500,43.1324,812,2026-03-16T14:10:29.574754+00:00,OK
150.000,1.5000,44.7579,813,2026-03-16T14:10:30.622873+00:00,OK
150.000,1.5500,46.2617,814,2026-03-16T14:10:31.694489+00:00,OK
150.000,1.6000,47.7473,815,2026-03-16T14:10:32.737608+00:00,OK
150.000,1.6500,49.2004,816,2026-03-16T14:10:33.800386+00:00,OK
150.000,1.7000,50.6738,817,2026-03-16T14:10:34.847227+00:00,ABORT_SAFETY
200.000,0.0000,0.0007,818,2026-03-16T14:10:36.037385+00:00,OK
200.000,0.0500,0.8212,819,2026-03-16T14:10:37.108276+00:00,OK
200.000,0.1000,2.7899,820,2026-03-16T14:10:38.191783+00:00,OK
200.000,0.1500,4.7551,821,2026-03-16T14:10:39.252751+00:00,OK
200.000,0.2000,6.7402,822,2026-03-16T14:10:40.303853+00:00,OK
200.000,0.2500,8.7532,823,2026-03-16T14:10:41.359431+00:00,OK
200.000,0.3000,10.7883,824,2026-03-16T14:10:42.442981+00:00,OK
200.000,0.3500,12.8323,825,2026-03-16T14:10:43.496629+00:00,OK
200.000,0.4000,14.8039,826,2026-03-16T14:10:44.554377+00:00,OK
200.000,0.4500,16.8276,827,2026-03-16T14:10:45.644869+00:00,OK
200.000,0.5000,18.8826,828,2026-03-16T14:10:46.729297+00:00,OK
200.000,0.5500,20.9285,829,2026-03-16T14:10:47.793266+00:00,OK
200.000,0.6000,22.9832,830,2026-03-16T14:10:48.862215+00:00,OK
200.000,0.6500,24.9850,831,2026-03-16T14:10:49.931684+00:00,OK
200.000,0.7000,27.0029,832,2026-03-16T14:10:50.995034+00:00,OK
200.000,0.7500,29.0685,833,2026-03-16T14:10:52.064729+00:00,OK
200.000,0.8000,31.0926,834,2026-03-16T14:10:53.114282+00:00,OK
200.000,0.8500,33.1268,835,2026-03-16T14:10:54.193592+00:00,OK
200.000,0.9000,35.2258,836,2026-03-16T14:10:55.268743+00:00,OK
200.000,0.9500,37.3107,837,2026-03-16T14:10:56.345421+00:00,OK
200.000,1.0000,39.3682,838,2026-03-16T14:10:57.405222+00:00,OK
200.000,1.0500,41.3801,839,2026-03-16T14:10:58.451136+00:00,OK
200.000,1.1000,43.4051,840,2026-03-16T14:10:59.539461+00:00,OK
200.000,1.1500,45.5093,841,2026-03-16T14:11:00.593016+00:00,OK
200.000,1.2000,47.5141,842,2026-03-16T14:11:01.670876+00:00,OK
200.000,1.2500,49.4732,843,2026-03-16T14:11:02.715129+00:00,OK
200.000,1.3000,51.4445,844,2026-03-16T14:11:03.742974+00:00,ABORT_SAFETY
300.000,0.0000,0.0007,845,2026-03-16T14:11:04.934863+00:00,OK
300.000,0.0500,1.8092,846,2026-03-16T14:11:05.998415+00:00,OK
300.000,0.1000,4.7645,847,2026-03-16T14:11:07.033113+00:00,OK
300.000,0.1500,7.7327,848,2026-03-16T14:11:08.060463+00:00,OK
300.000,0.2000,10.7441,849,2026-03-16T14:11:09.135014+00:00,OK
300.000,0.2500,13.7590,850,2026-03-16T14:11:10.168681+00:00,OK
300.000,0.3000,16.7778,851,2026-03-16T14:11:11.199922+00:00,OK
300.000,0.3500,19.8239,852,2026-03-16T14:11:12.245120+00:00,OK
300.000,0.4000,22.8768,853,2026-03-16T14:11:13.255677+00:00,OK
300.000,0.4500,25.8773,854,2026-03-16T14:11:14.327327+00:00,OK
300.000,0.5000,28.9134,855,2026-03-16T14:11:15.347018+00:00,OK
300.000,0.5500,31.9555,856,2026-03-16T14:11:16.406723+00:00,OK
300.000,0.6000,35.0190,857,2026-03-16T14:11:17.447602+00:00,OK
300.000,0.6500,38.1027,858,2026-03-16T14:11:18.510966+00:00,OK
300.000,0.7000,41.1438,859,2026-03-16T14:11:19.611178+00:00,OK
300.000,0.7500,44.1708,860,2026-03-16T14:11:20.662542+00:00,OK
300.000,0.8000,47.2139,861,2026-03-16T14:11:21.701129+00:00,OK
300.000,0.8500,50.1516,862,2026-03-16T14:11:22.799976+00:00,ABORT_SAFETY
330.000,0.0000,0.0007,863,2026-03-16T14:11:24.027145+00:00,OK
330.000,0.0500,2.1094,864,2026-03-16T14:11:25.074386+00:00,OK
330.000,0.1000,5.3575,865,2026-03-16T14:11:26.103202+00:00,OK
330.000,0.1500,8.6244,866,2026-03-16T14:11:27.192894+00:00,OK
330.000,0.2000,11.9570,867,2026-03-16T14:11:28.231654+00:00,OK
330.000,0.2500,15.2417,868,2026-03-16T14:11:29.318277+00:00,OK
330.000,0.3000,18.5790,869,2026-03-16T14:11:30.360212+00:00,OK
330.000,0.3500,21.9691,870,2026-03-16T14:11:31.435256+00:00,OK
330.000,0.4000,25.2973,871,2026-03-16T14:11:32.506592+00:00,OK
330.000,0.4500,28.5706,872,2026-03-16T14:11:33.544867+00:00,OK
330.000,0.5000,31.9444,873,2026-03-16T14:11:34.602206+00:00,OK
330.000,0.5500,35.3171,874,2026-03-16T14:11:35.669227+00:00,OK
330.000,0.6000,38.6898,875,2026-03-16T14:11:36.739342+00:00,OK
330.000,0.6500,41.9642,876,2026-03-16T14:11:37.791732+00:00,OK
330.000,0.7000,45.3653,877,2026-03-16T14:11:38.852223+00:00,OK
330.000,0.7500,48.6528,878,2026-03-16T14:11:39.909852+00:00,OK
330.000,0.8000,51.8501,879,2026-03-16T14:11:41.001939+00:00,ABORT_SAFETY
