sample,section,sweep_index,sweep_prefix,file_name,Voltage_V,Current_A,Time_s
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-1.9,-0.0001038,23.41
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.0,-0.0001119,23.82
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.1,-0.0001149,24.09
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.2,-0.0001324,24.36
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.3,-0.0001355,24.64
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.4,-0.0001479,24.91
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.5,-0.0001519,25.19
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.6,-0.0001589,25.47
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.7,-0.0001735,25.77
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.8,-0.0001887,26.11
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.9,-0.0001943,26.39
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-3.0,-0.0001988,26.71
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.9,-0.000201,27.0
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.8,-0.0001928,27.28
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.7,-0.0001836,27.58
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.6,-0.0001744,27.89
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.5,-0.0001646,28.16
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.4,-0.0001578,28.44
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.3,-0.0001507,28.79
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.2,-0.0001413,29.05
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.1,-0.0001324,29.34
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-2.0,-0.0001257,29.64
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-1.9,-0.0001169,29.9
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-1.8,-0.0001109,30.2
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-1.7,-0.0001048,30.51
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-1.6,-9.464e-05,30.9
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-1.5,-8.699e-05,31.18
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-1.4,-8.029e-05,31.44
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-1.3,-7.39e-05,31.76
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-1.2,-6.718e-05,32.03
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-1.1,-5.707e-05,32.32
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-1.0,-5.379e-05,32.6
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-0.9,-4.759e-05,32.91
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-0.8,-4.13e-05,33.18
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-0.7,-3.549e-05,33.44
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-0.6,-3.058e-05,33.72
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-0.5,-2.563e-05,33.99
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-0.4,-2.04e-05,34.28
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-0.3,-1.925e-05,34.55
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-0.2,-1.313e-05,34.84
5-ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-B-end.txt,-0.1,-6.551e-06,35.2
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,0.0,5.818e-08,0.3591
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,0.2,1.188e-05,0.7771
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,0.4,2.342e-05,1.047
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,0.6,3.511e-05,1.339
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,0.8,4.593e-05,1.635
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,1.0,5.654e-05,1.89
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,1.2,6.719e-05,2.191
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,1.4,7.562e-05,2.494
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,1.6,8.561e-05,2.828
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,1.8,9.294e-05,3.103
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,2.0,8.744e-05,3.43
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,2.2,6.887e-05,3.683
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,2.4,5.074e-05,3.961
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,2.6,4.993e-05,4.238
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,2.8,4.51e-05,4.564
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,3.0,3.303e-05,4.912
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,3.2,3.792e-05,5.2
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,3.4,3.213e-05,5.493
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,3.6,2.861e-05,5.756
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,3.8,2.607e-05,6.047
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,4.0,3.25e-05,6.341
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,4.2,3.54e-05,6.674
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,4.4,2.41e-05,6.983
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,4.6,2.977e-05,7.317
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,4.8,0.0003236,7.8
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,5.0,0.0003307,8.06
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,4.8,0.0003074,8.344
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,4.6,0.0002935,8.659
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,4.4,0.0002768,8.925
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,4.2,0.0002636,9.225
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,4.0,0.0002495,9.499
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,3.8,0.0002357,9.775
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,3.6,0.0002218,10.05
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,3.4,0.0002098,10.36
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,3.2,0.0001988,10.64
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,3.0,0.0001862,10.92
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,2.8,0.0001731,11.19
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,2.6,0.0001619,11.51
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,2.4,0.0001499,11.79
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,2.2,0.0001369,12.08
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,2.0,0.0001251,12.41
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,1.8,0.0001141,12.7
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,1.6,0.0001009,13.0
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,1.4,8.875e-05,13.38
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,1.2,7.622e-05,13.69
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,1.0,6.37e-05,13.99
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,0.8,5.091e-05,14.25
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,0.6,3.814e-05,14.54
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,0.4,2.562e-05,14.85
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,0.2,1.294e-05,15.14
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-0.0,1.077e-07,15.49
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-0.2,-1.267e-05,15.92
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-0.4,-2.524e-05,16.2
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-0.6,-3.8e-05,16.51
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-0.8,-5.015e-05,16.82
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-1.0,-6.264e-05,17.11
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-1.2,-7.534e-05,17.38
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-1.4,-8.769e-05,17.67
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-1.6,-0.0001004,17.95
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-1.8,-0.0001072,18.38
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-2.0,-0.000119,18.66
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-2.2,-0.0001319,18.94
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-2.4,-0.0001479,19.21
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-2.6,-0.0001603,19.49
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-2.8,-0.0001753,19.76
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-3.0,-0.0001965,20.02
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-3.2,-0.0002299,20.32
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-3.4,-0.0002449,20.65
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-3.6,-0.0002641,20.99
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-3.8,-0.0002821,21.3
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-4.0,-0.0003014,21.58
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-4.2,-0.0003165,21.86
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-4.4,-0.000329,22.16
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-4.6,-0.0003426,22.46
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-4.8,-0.0003642,22.73
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-5.0,-0.0004047,23.04
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-4.8,-0.0003876,23.37
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-4.6,-0.0003702,23.64
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-4.4,-0.0003533,23.93
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-4.2,-0.0003352,24.2
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-4.0,-0.0003182,24.48
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-3.8,-0.0003015,24.76
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-3.6,-0.0002849,25.01
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-3.4,-0.0002675,25.29
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-3.2,-0.0002475,25.59
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-3.0,-0.0002307,25.95
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-2.8,-0.0002136,26.26
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-2.6,-0.000197,26.54
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-2.4,-0.0001806,26.82
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-2.2,-0.0001643,27.1
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-2.0,-0.0001484,27.37
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-1.8,-0.000132,27.65
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-1.6,-0.0001171,27.96
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-1.4,-0.0001002,28.32
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-1.2,-8.424e-05,28.6
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-1.0,-6.859e-05,28.88
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-0.8,-5.114e-05,29.16
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-0.6,-3.795e-05,29.44
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-0.4,-2.371e-05,29.73
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,-0.2,-1.153e-05,30.0
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,0.0,5.458e-08,30.35
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,0.2,1.132e-05,30.83
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,0.4,2.197e-05,31.1
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,0.6,3.303e-05,31.37
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,0.8,4.413e-05,31.64
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,1.0,5.281e-05,31.92
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,1.2,6.164e-05,32.21
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,1.4,6.394e-05,32.5
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,1.6,6.377e-05,32.79
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,1.8,6.112e-05,33.06
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,2.0,4.931e-05,33.34
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,2.2,8.021e-05,33.59
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,2.4,5.446e-05,33.85
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,2.6,4.825e-05,34.11
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,2.8,3.894e-05,34.44
5-ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-B-end.txt,3.0,3.765e-05,34.73
