Index	Time (s)	Voltage (V)
2958	-2.253760000e+00	-4.096000000e+00
2959	-2.253440000e+00	-1.228800000e+01
2960	-2.253120000e+00	-4.096000000e+00
2961	-2.252800000e+00	-1.228800000e+01
2962	-2.252480000e+00	-4.096000000e+00
2963	-2.252160000e+00	-1.228800000e+01
2964	-2.251840000e+00	-8.192000000e+00
2965	-2.251520000e+00	-8.192000000e+00
2966	-2.251200000e+00	-2.048000000e+00
2967	-2.250880000e+00	-4.096000000e+00
2968	-2.250560000e+00	-6.144000000e+00
2969	-2.250240000e+00	-8.192000000e+00
2970	-2.249920000e+00	-2.048000000e+00
2971	-2.249600000e+00	-4.096000000e+00
2972	-2.249280000e+00	-6.144000000e+00
2973	-2.248960000e+00	-4.096000000e+00
2974	-2.248640000e+00	-8.192000000e+00
2975	-2.248320000e+00	-2.048000000e+00
2976	-2.248000000e+00	-6.144000000e+00
2977	-2.247680000e+00	-8.192000000e+00
2978	-2.247360000e+00	-4.096000000e+00
2979	-2.247040000e+00	-6.144000000e+00
2980	-2.246720000e+00	-8.192000000e+00
2981	-2.246400000e+00	-8.192000000e+00
2982	-2.246080000e+00	-4.096000000e+00
2983	-2.245760000e+00	-1.024000000e+01
2984	-2.245440000e+00	-4.096000000e+00
2985	-2.245120000e+00	-4.096000000e+00
2986	-2.244800000e+00	-4.096000000e+00
2987	-2.244480000e+00	-6.144000000e+00
2988	-2.244160000e+00	-8.192000000e+00
2989	-2.243840000e+00	-2.048000000e+00
2990	-2.243520000e+00	-4.096000000e+00
2991	-2.243200000e+00	-1.024000000e+01
2992	-2.242880000e+00	-4.096000000e+00
2993	-2.242560000e+00	-2.048000000e+00
2994	-2.242240000e+00	-1.024000000e+01
2995	-2.241920000e+00	-4.096000000e+00
2996	-2.241600000e+00	-1.228800000e+01
2997	-2.241280000e+00	-8.192000000e+00
2998	-2.240960000e+00	-4.096000000e+00
2999	-2.240640000e+00	-4.096000000e+00
3000	-2.240320000e+00	-1.024000000e+01
3001	-2.240000000e+00	-8.192000000e+00
3002	-2.239680000e+00	-4.096000000e+00
3003	-2.239360000e+00	-4.096000000e+00
3004	-2.239040000e+00	-6.144000000e+00
3005	-2.238720000e+00	-6.144000000e+00
3006	-2.238400000e+00	-6.144000000e+00
3007	-2.238080000e+00	-8.192000000e+00
3008	-2.237760000e+00	-6.144000000e+00
3009	-2.237440000e+00	-1.024000000e+01
3010	-2.237120000e+00	-8.192000000e+00
3011	-2.236800000e+00	-4.096000000e+00
3012	-2.236480000e+00	-1.024000000e+01
3013	-2.236160000e+00	-6.144000000e+00
3014	-2.235840000e+00	-8.192000000e+00
3015	-2.235520000e+00	-8.192000000e+00
3016	-2.235200000e+00	-4.096000000e+00
3017	-2.234880000e+00	-6.144000000e+00
3018	-2.234560000e+00	-8.192000000e+00
3019	-2.234240000e+00	-6.144000000e+00
3020	-2.233920000e+00	-8.192000000e+00
3021	-2.233600000e+00	-6.144000000e+00
3022	-2.233280000e+00	-1.024000000e+01
3023	-2.232960000e+00	-4.096000000e+00
3024	-2.232640000e+00	-8.192000000e+00
3025	-2.232320000e+00	-6.144000000e+00
3026	-2.232000000e+00	-6.144000000e+00
3027	-2.231680000e+00	-8.192000000e+00
3028	-2.231360000e+00	-1.024000000e+01
3029	-2.231040000e+00	-2.048000000e+00
3030	-2.230720000e+00	-4.096000000e+00
3031	-2.230400000e+00	-6.144000000e+00
3032	-2.230080000e+00	-4.096000000e+00
3033	-2.229760000e+00	-1.024000000e+01
3034	-2.229440000e+00	-8.192000000e+00
3035	-2.229120000e+00	-6.144000000e+00
3036	-2.228800000e+00	-1.024000000e+01
3037	-2.228480000e+00	-8.192000000e+00
3038	-2.228160000e+00	-4.096000000e+00
3039	-2.227840000e+00	-8.192000000e+00
3040	-2.227520000e+00	-4.096000000e+00
3041	-2.227200000e+00	-4.096000000e+00
3042	-2.226880000e+00	-8.192000000e+00
3043	-2.226560000e+00	-2.048000000e+00
3044	-2.226240000e+00	-6.144000000e+00
3045	-2.225920000e+00	-6.144000000e+00
3046	-2.225600000e+00	-4.096000000e+00
3047	-2.225280000e+00	-1.024000000e+01
3048	-2.224960000e+00	-1.228800000e+01
3049	-2.224640000e+00	-1.024000000e+01
3050	-2.224320000e+00	-2.048000000e+00
3051	-2.224000000e+00	-1.024000000e+01
3052	-2.223680000e+00	-2.048000000e+00
3053	-2.223360000e+00	-1.024000000e+01
3054	-2.223040000e+00	-4.096000000e+00
3055	-2.222720000e+00	-6.144000000e+00
3056	-2.222400000e+00	-4.096000000e+00
3057	-2.222080000e+00	-6.144000000e+00
3058	-2.221760000e+00	-6.144000000e+00
3059	-2.221440000e+00	-1.024000000e+01
3060	-2.221120000e+00	-8.192000000e+00
3061	-2.220800000e+00	-6.144000000e+00
3062	-2.220480000e+00	-6.144000000e+00
3063	-2.220160000e+00	-6.144000000e+00
3064	-2.219840000e+00	-8.192000000e+00
3065	-2.219520000e+00	-8.192000000e+00
3066	-2.219200000e+00	-8.192000000e+00
3067	-2.218880000e+00	-4.096000000e+00
3068	-2.218560000e+00	-6.144000000e+00
3069	-2.218240000e+00	-6.144000000e+00
3070	-2.217920000e+00	-8.192000000e+00
3071	-2.217600000e+00	-8.192000000e+00
3072	-2.217280000e+00	-2.048000000e+00
3073	-2.216960000e+00	-8.192000000e+00
3074	-2.216640000e+00	-8.192000000e+00
3075	-2.216320000e+00	-8.192000000e+00
3076	-2.216000000e+00	-8.192000000e+00
3077	-2.215680000e+00	-4.096000000e+00
3078	-2.215360000e+00	-4.096000000e+00
3079	-2.215040000e+00	-1.228800000e+01
3080	-2.214720000e+00	-4.096000000e+00
3081	-2.214400000e+00	-1.433600000e+01
3082	-2.214080000e+00	-6.144000000e+00
3083	-2.213760000e+00	-6.144000000e+00
3084	-2.213440000e+00	-6.144000000e+00
3085	-2.213120000e+00	-1.024000000e+01
3086	-2.212800000e+00	-2.048000000e+00
3087	-2.212480000e+00	-6.144000000e+00
3088	-2.212160000e+00	-6.144000000e+00
3089	-2.211840000e+00	-8.192000000e+00
3090	-2.211520000e+00	-1.024000000e+01
3091	-2.211200000e+00	-1.024000000e+01
3092	-2.210880000e+00	-8.192000000e+00
3093	-2.210560000e+00	-6.144000000e+00
3094	-2.210240000e+00	-4.096000000e+00
3095	-2.209920000e+00	-1.024000000e+01
3096	-2.209600000e+00	-6.144000000e+00
3097	-2.209280000e+00	-1.024000000e+01
3098	-2.208960000e+00	-6.144000000e+00
3099	-2.208640000e+00	-8.192000000e+00
3100	-2.208320000e+00	-6.144000000e+00
3101	-2.208000000e+00	-4.096000000e+00
3102	-2.207680000e+00	-4.096000000e+00
3103	-2.207360000e+00	-1.024000000e+01
3104	-2.207040000e+00	-6.144000000e+00
3105	-2.206720000e+00	-8.192000000e+00
3106	-2.206400000e+00	-1.228800000e+01
3107	-2.206080000e+00	0.000000000e+00
3108	-2.205760000e+00	-1.024000000e+01
3109	-2.205440000e+00	-8.192000000e+00
3110	-2.205120000e+00	-8.192000000e+00
3111	-2.204800000e+00	0.000000000e+00
3112	-2.204480000e+00	-8.192000000e+00
3113	-2.204160000e+00	-2.048000000e+00
3114	-2.203840000e+00	-6.144000000e+00
3115	-2.203520000e+00	-4.096000000e+00
3116	-2.203200000e+00	-1.024000000e+01
3117	-2.202880000e+00	-6.144000000e+00
3118	-2.202560000e+00	-8.192000000e+00
3119	-2.202240000e+00	-4.096000000e+00
3120	-2.201920000e+00	-8.192000000e+00
3121	-2.201600000e+00	-2.048000000e+00
3122	-2.201280000e+00	-8.192000000e+00
3123	-2.200960000e+00	-8.192000000e+00
3124	-2.200640000e+00	-6.144000000e+00
3125	-2.200320000e+00	-6.144000000e+00
3126	-2.200000000e+00	-4.096000000e+00
3127	-2.199680000e+00	-8.192000000e+00
3128	-2.199360000e+00	-2.048000000e+00
3129	-2.199040000e+00	-6.144000000e+00
3130	-2.198720000e+00	-8.192000000e+00
3131	-2.198400000e+00	-8.192000000e+00
3132	-2.198080000e+00	-1.024000000e+01
3133	-2.197760000e+00	-8.192000000e+00
3134	-2.197440000e+00	-6.144000000e+00
3135	-2.197120000e+00	-4.096000000e+00
3136	-2.196800000e+00	-8.192000000e+00
3137	-2.196480000e+00	-2.048000000e+00
3138	-2.196160000e+00	-8.192000000e+00
3139	-2.195840000e+00	-8.192000000e+00
3140	-2.195520000e+00	-8.192000000e+00
3141	-2.195200000e+00	-2.048000000e+00
3142	-2.194880000e+00	-2.048000000e+00
3143	-2.194560000e+00	-8.192000000e+00
3144	-2.194240000e+00	-4.096000000e+00
3145	-2.193920000e+00	-6.144000000e+00
3146	-2.193600000e+00	-8.192000000e+00
3147	-2.193280000e+00	-1.228800000e+01
3148	-2.192960000e+00	-4.096000000e+00
3149	-2.192640000e+00	-6.144000000e+00
3150	-2.192320000e+00	0.000000000e+00
3151	-2.192000000e+00	-1.228800000e+01
3152	-2.191680000e+00	-2.048000000e+00
3153	-2.191360000e+00	-1.024000000e+01
3154	-2.191040000e+00	-6.144000000e+00
3155	-2.190720000e+00	-4.096000000e+00
3156	-2.190400000e+00	-8.192000000e+00
3157	-2.190080000e+00	-6.144000000e+00
3158	-2.189760000e+00	-6.144000000e+00
3159	-2.189440000e+00	-8.192000000e+00
3160	-2.189120000e+00	-6.144000000e+00
3161	-2.188800000e+00	-6.144000000e+00
3162	-2.188480000e+00	-4.096000000e+00
3163	-2.188160000e+00	-4.096000000e+00
3164	-2.187840000e+00	-6.144000000e+00
3165	-2.187520000e+00	-6.144000000e+00
3166	-2.187200000e+00	-8.192000000e+00
3167	-2.186880000e+00	-2.048000000e+00
3168	-2.186560000e+00	-1.024000000e+01
3169	-2.186240000e+00	-8.192000000e+00
3170	-2.185920000e+00	-4.096000000e+00
3171	-2.185600000e+00	-4.096000000e+00
3172	-2.185280000e+00	-6.144000000e+00
3173	-2.184960000e+00	-8.192000000e+00
3174	-2.184640000e+00	-8.192000000e+00
3175	-2.184320000e+00	-8.192000000e+00
3176	-2.184000000e+00	-6.144000000e+00
3177	-2.183680000e+00	-6.144000000e+00
3178	-2.183360000e+00	-8.192000000e+00
3179	-2.183040000e+00	-4.096000000e+00
3180	-2.182720000e+00	-6.144000000e+00
3181	-2.182400000e+00	-6.144000000e+00
3182	-2.182080000e+00	-6.144000000e+00
3183	-2.181760000e+00	-6.144000000e+00
3184	-2.181440000e+00	-8.192000000e+00
3185	-2.181120000e+00	-4.096000000e+00
3186	-2.180800000e+00	-8.192000000e+00
3187	-2.180480000e+00	-4.096000000e+00
3188	-2.180160000e+00	-6.144000000e+00
3189	-2.179840000e+00	-6.144000000e+00
3190	-2.179520000e+00	-6.144000000e+00
3191	-2.179200000e+00	-4.096000000e+00
3192	-2.178880000e+00	-8.192000000e+00
3193	-2.178560000e+00	-6.144000000e+00
3194	-2.178240000e+00	-8.192000000e+00
3195	-2.177920000e+00	-1.024000000e+01
3196	-2.177600000e+00	-8.192000000e+00
3197	-2.177280000e+00	-6.144000000e+00
3198	-2.176960000e+00	-6.144000000e+00
3199	-2.176640000e+00	-1.024000000e+01
3200	-2.176320000e+00	-1.024000000e+01
3201	-2.176000000e+00	-8.192000000e+00
3202	-2.175680000e+00	-1.228800000e+01
3203	-2.175360000e+00	-6.144000000e+00
3204	-2.175040000e+00	-1.024000000e+01
3205	-2.174720000e+00	-8.192000000e+00
3206	-2.174400000e+00	-8.192000000e+00
3207	-2.174080000e+00	-4.096000000e+00
3208	-2.173760000e+00	-8.192000000e+00
3209	-2.173440000e+00	-6.144000000e+00
3210	-2.173120000e+00	-1.024000000e+01
3211	-2.172800000e+00	-4.096000000e+00
3212	-2.172480000e+00	-6.144000000e+00
3213	-2.172160000e+00	-1.228800000e+01
3214	-2.171840000e+00	-6.144000000e+00
3215	-2.171520000e+00	-2.048000000e+00
3216	-2.171200000e+00	0.000000000e+00
3217	-2.170880000e+00	-1.024000000e+01
3218	-2.170560000e+00	-1.024000000e+01
3219	-2.170240000e+00	-6.144000000e+00
3220	-2.169920000e+00	-4.096000000e+00
3221	-2.169600000e+00	-6.144000000e+00
3222	-2.169280000e+00	-8.192000000e+00
3223	-2.168960000e+00	-4.096000000e+00
3224	-2.168640000e+00	-8.192000000e+00
3225	-2.168320000e+00	-6.144000000e+00
3226	-2.168000000e+00	-6.144000000e+00
3227	-2.167680000e+00	-4.096000000e+00
3228	-2.167360000e+00	-6.144000000e+00
3229	-2.167040000e+00	-4.096000000e+00
3230	-2.166720000e+00	-6.144000000e+00
3231	-2.166400000e+00	-1.024000000e+01
3232	-2.166080000e+00	-6.144000000e+00
3233	-2.165760000e+00	-6.144000000e+00
3234	-2.165440000e+00	-8.192000000e+00
3235	-2.165120000e+00	-4.096000000e+00
3236	-2.164800000e+00	-8.192000000e+00
3237	-2.164480000e+00	-4.096000000e+00
3238	-2.164160000e+00	-2.048000000e+00
3239	-2.163840000e+00	-6.144000000e+00
3240	-2.163520000e+00	-4.096000000e+00
3241	-2.163200000e+00	-8.192000000e+00
3242	-2.162880000e+00	-1.024000000e+01
3243	-2.162560000e+00	-6.144000000e+00
3244	-2.162240000e+00	-8.192000000e+00
3245	-2.161920000e+00	-6.144000000e+00
3246	-2.161600000e+00	-4.096000000e+00
3247	-2.161280000e+00	-1.024000000e+01
3248	-2.160960000e+00	-6.144000000e+00
3249	-2.160640000e+00	-6.144000000e+00
3250	-2.160320000e+00	-1.024000000e+01
3251	-2.160000000e+00	-1.024000000e+01
3252	-2.159680000e+00	-6.144000000e+00
3253	-2.159360000e+00	-8.192000000e+00
3254	-2.159040000e+00	-6.144000000e+00
3255	-2.158720000e+00	-6.144000000e+00
3256	-2.158400000e+00	-4.096000000e+00
3257	-2.158080000e+00	-6.144000000e+00
3258	-2.157760000e+00	-8.192000000e+00
3259	-2.157440000e+00	-1.024000000e+01
3260	-2.157120000e+00	-8.192000000e+00
3261	-2.156800000e+00	-1.024000000e+01
3262	-2.156480000e+00	-6.144000000e+00
3263	-2.156160000e+00	-1.228800000e+01
3264	-2.155840000e+00	-6.144000000e+00
3265	-2.155520000e+00	-6.144000000e+00
3266	-2.155200000e+00	-1.024000000e+01
3267	-2.154880000e+00	-4.096000000e+00
3268	-2.154560000e+00	-1.024000000e+01
3269	-2.154240000e+00	-6.144000000e+00
3270	-2.153920000e+00	-4.096000000e+00
3271	-2.153600000e+00	-4.096000000e+00
3272	-2.153280000e+00	-1.024000000e+01
3273	-2.152960000e+00	-6.144000000e+00
3274	-2.152640000e+00	-1.228800000e+01
3275	-2.152320000e+00	-1.024000000e+01
3276	-2.152000000e+00	-1.228800000e+01
3277	-2.151680000e+00	-6.144000000e+00
3278	-2.151360000e+00	-8.192000000e+00
3279	-2.151040000e+00	-4.096000000e+00
3280	-2.150720000e+00	-4.096000000e+00
3281	-2.150400000e+00	-6.144000000e+00
3282	-2.150080000e+00	-8.192000000e+00
3283	-2.149760000e+00	-8.192000000e+00
3284	-2.149440000e+00	-1.024000000e+01
3285	-2.149120000e+00	-2.048000000e+00
3286	-2.148800000e+00	-6.144000000e+00
3287	-2.148480000e+00	-4.096000000e+00
3288	-2.148160000e+00	-6.144000000e+00
3289	-2.147840000e+00	-8.192000000e+00
3290	-2.147520000e+00	-4.096000000e+00
3291	-2.147200000e+00	-6.144000000e+00
3292	-2.146880000e+00	-8.192000000e+00
3293	-2.146560000e+00	-1.024000000e+01
3294	-2.146240000e+00	-6.144000000e+00
3295	-2.145920000e+00	-8.192000000e+00
3296	-2.145600000e+00	-1.024000000e+01
3297	-2.145280000e+00	-8.192000000e+00
3298	-2.144960000e+00	-8.192000000e+00
3299	-2.144640000e+00	-1.228800000e+01
3300	-2.144320000e+00	-1.024000000e+01
3301	-2.144000000e+00	-1.024000000e+01
3302	-2.143680000e+00	-2.048000000e+00
3303	-2.143360000e+00	-1.024000000e+01
3304	-2.143040000e+00	-4.096000000e+00
3305	-2.142720000e+00	-8.192000000e+00
3306	-2.142400000e+00	-1.024000000e+01
3307	-2.142080000e+00	-4.096000000e+00
3308	-2.141760000e+00	-1.024000000e+01
3309	-2.141440000e+00	-6.144000000e+00
3310	-2.141120000e+00	-6.144000000e+00
3311	-2.140800000e+00	-6.144000000e+00
3312	-2.140480000e+00	-6.144000000e+00
3313	-2.140160000e+00	-6.144000000e+00
3314	-2.139840000e+00	-8.192000000e+00
3315	-2.139520000e+00	-8.192000000e+00
3316	-2.139200000e+00	-6.144000000e+00
3317	-2.138880000e+00	-4.096000000e+00
3318	-2.138560000e+00	-4.096000000e+00
3319	-2.138240000e+00	-4.096000000e+00
3320	-2.137920000e+00	-6.144000000e+00
3321	-2.137600000e+00	-6.144000000e+00
3322	-2.137280000e+00	-8.192000000e+00
3323	-2.136960000e+00	-1.433600000e+01
3324	-2.136640000e+00	-4.096000000e+00
3325	-2.136320000e+00	-4.096000000e+00
3326	-2.136000000e+00	-2.048000000e+00
3327	-2.135680000e+00	-6.144000000e+00
3328	-2.135360000e+00	0.000000000e+00
3329	-2.135040000e+00	-1.024000000e+01
3330	-2.134720000e+00	-8.192000000e+00
3331	-2.134400000e+00	-2.048000000e+00
3332	-2.134080000e+00	-8.192000000e+00
3333	-2.133760000e+00	-4.096000000e+00
3334	-2.133440000e+00	-6.144000000e+00
3335	-2.133120000e+00	-6.144000000e+00
3336	-2.132800000e+00	-2.048000000e+00
3337	-2.132480000e+00	-8.192000000e+00
3338	-2.132160000e+00	-4.096000000e+00
3339	-2.131840000e+00	-8.192000000e+00
3340	-2.131520000e+00	-4.096000000e+00
3341	-2.131200000e+00	-6.144000000e+00
3342	-2.130880000e+00	-8.192000000e+00
3343	-2.130560000e+00	-8.192000000e+00
3344	-2.130240000e+00	-4.096000000e+00
3345	-2.129920000e+00	-1.024000000e+01
3346	-2.129600000e+00	-6.144000000e+00
3347	-2.129280000e+00	-4.096000000e+00
3348	-2.128960000e+00	-4.096000000e+00
3349	-2.128640000e+00	-6.144000000e+00
3350	-2.128320000e+00	-1.024000000e+01
3351	-2.128000000e+00	-1.024000000e+01
3352	-2.127680000e+00	-6.144000000e+00
3353	-2.127360000e+00	-4.096000000e+00
3354	-2.127040000e+00	-2.048000000e+00
3355	-2.126720000e+00	-6.144000000e+00
3356	-2.126400000e+00	-6.144000000e+00
3357	-2.126080000e+00	-8.192000000e+00
3358	-2.125760000e+00	-8.192000000e+00
3359	-2.125440000e+00	-8.192000000e+00
3360	-2.125120000e+00	-6.144000000e+00
3361	-2.124800000e+00	-1.024000000e+01
3362	-2.124480000e+00	-8.192000000e+00
3363	-2.124160000e+00	-8.192000000e+00
3364	-2.123840000e+00	-4.096000000e+00
3365	-2.123520000e+00	-6.144000000e+00
3366	-2.123200000e+00	-4.096000000e+00
3367	-2.122880000e+00	-4.096000000e+00
3368	-2.122560000e+00	-6.144000000e+00
3369	-2.122240000e+00	-6.144000000e+00
3370	-2.121920000e+00	-1.024000000e+01
3371	-2.121600000e+00	-8.192000000e+00
3372	-2.121280000e+00	-8.192000000e+00
3373	-2.120960000e+00	-4.096000000e+00
3374	-2.120640000e+00	-4.096000000e+00
3375	-2.120320000e+00	-8.192000000e+00
3376	-2.120000000e+00	-1.024000000e+01
3377	-2.119680000e+00	-4.096000000e+00
3378	-2.119360000e+00	-6.144000000e+00
3379	-2.119040000e+00	-6.144000000e+00
3380	-2.118720000e+00	-8.192000000e+00
3381	-2.118400000e+00	-1.024000000e+01
3382	-2.118080000e+00	-8.192000000e+00
3383	-2.117760000e+00	-8.192000000e+00
3384	-2.117440000e+00	-1.024000000e+01
3385	-2.117120000e+00	-8.192000000e+00
3386	-2.116800000e+00	-4.096000000e+00
3387	-2.116480000e+00	-4.096000000e+00
3388	-2.116160000e+00	-6.144000000e+00
3389	-2.115840000e+00	-4.096000000e+00
3390	-2.115520000e+00	-4.096000000e+00
3391	-2.115200000e+00	-8.192000000e+00
3392	-2.114880000e+00	-6.144000000e+00
3393	-2.114560000e+00	-8.192000000e+00
3394	-2.114240000e+00	-6.144000000e+00
3395	-2.113920000e+00	-8.192000000e+00
3396	-2.113600000e+00	-8.192000000e+00
3397	-2.113280000e+00	-6.144000000e+00
3398	-2.112960000e+00	-1.024000000e+01
3399	-2.112640000e+00	-4.096000000e+00
3400	-2.112320000e+00	-4.096000000e+00
3401	-2.112000000e+00	0.000000000e+00
3402	-2.111680000e+00	0.000000000e+00
3403	-2.111360000e+00	-6.144000000e+00
3404	-2.111040000e+00	-6.144000000e+00
3405	-2.110720000e+00	-8.192000000e+00
3406	-2.110400000e+00	-4.096000000e+00
3407	-2.110080000e+00	-4.096000000e+00
3408	-2.109760000e+00	-8.192000000e+00
3409	-2.109440000e+00	-4.096000000e+00
3410	-2.109120000e+00	-8.192000000e+00
3411	-2.108800000e+00	-6.144000000e+00
3412	-2.108480000e+00	-8.192000000e+00
3413	-2.108160000e+00	-4.096000000e+00
3414	-2.107840000e+00	-4.096000000e+00
3415	-2.107520000e+00	-4.096000000e+00
3416	-2.107200000e+00	-6.144000000e+00
3417	-2.106880000e+00	-6.144000000e+00
3418	-2.106560000e+00	-2.048000000e+00
3419	-2.106240000e+00	-6.144000000e+00
3420	-2.105920000e+00	-6.144000000e+00
3421	-2.105600000e+00	-1.228800000e+01
3422	-2.105280000e+00	-6.144000000e+00
3423	-2.104960000e+00	-8.192000000e+00
3424	-2.104640000e+00	-8.192000000e+00
3425	-2.104320000e+00	-8.192000000e+00
3426	-2.104000000e+00	-4.096000000e+00
3427	-2.103680000e+00	-4.096000000e+00
3428	-2.103360000e+00	-6.144000000e+00
3429	-2.103040000e+00	-8.192000000e+00
3430	-2.102720000e+00	-1.228800000e+01
3431	-2.102400000e+00	-1.024000000e+01
3432	-2.102080000e+00	-4.096000000e+00
3433	-2.101760000e+00	-6.144000000e+00
3434	-2.101440000e+00	-8.192000000e+00
3435	-2.101120000e+00	-8.192000000e+00
3436	-2.100800000e+00	-4.096000000e+00
3437	-2.100480000e+00	-4.096000000e+00
3438	-2.100160000e+00	-2.048000000e+00
3439	-2.099840000e+00	-8.192000000e+00
3440	-2.099520000e+00	-8.192000000e+00
3441	-2.099200000e+00	-8.192000000e+00
3442	-2.098880000e+00	-4.096000000e+00
3443	-2.098560000e+00	-1.228800000e+01
3444	-2.098240000e+00	-6.144000000e+00
3445	-2.097920000e+00	-6.144000000e+00
3446	-2.097600000e+00	-1.024000000e+01
3447	-2.097280000e+00	-6.144000000e+00
3448	-2.096960000e+00	-8.192000000e+00
3449	-2.096640000e+00	-4.096000000e+00
3450	-2.096320000e+00	-8.192000000e+00
3451	-2.096000000e+00	-8.192000000e+00
3452	-2.095680000e+00	-4.096000000e+00
3453	-2.095360000e+00	-6.144000000e+00
3454	-2.095040000e+00	-8.192000000e+00
3455	-2.094720000e+00	-6.144000000e+00
3456	-2.094400000e+00	-1.024000000e+01
3457	-2.094080000e+00	-8.192000000e+00
3458	-2.093760000e+00	-1.024000000e+01
3459	-2.093440000e+00	-6.144000000e+00
3460	-2.093120000e+00	-8.192000000e+00
3461	-2.092800000e+00	-6.144000000e+00
3462	-2.092480000e+00	-4.096000000e+00
3463	-2.092160000e+00	-4.096000000e+00
3464	-2.091840000e+00	-6.144000000e+00
3465	-2.091520000e+00	-6.144000000e+00
3466	-2.091200000e+00	-4.096000000e+00
3467	-2.090880000e+00	-1.024000000e+01
3468	-2.090560000e+00	-6.144000000e+00
3469	-2.090240000e+00	-6.144000000e+00
3470	-2.089920000e+00	-8.192000000e+00
3471	-2.089600000e+00	-6.144000000e+00
3472	-2.089280000e+00	-4.096000000e+00
3473	-2.088960000e+00	-4.096000000e+00
3474	-2.088640000e+00	-1.024000000e+01
3475	-2.088320000e+00	-8.192000000e+00
3476	-2.088000000e+00	-6.144000000e+00
3477	-2.087680000e+00	-6.144000000e+00
3478	-2.087360000e+00	-1.024000000e+01
3479	-2.087040000e+00	-6.144000000e+00
3480	-2.086720000e+00	-1.228800000e+01
3481	-2.086400000e+00	-8.192000000e+00
3482	-2.086080000e+00	-8.192000000e+00
3483	-2.085760000e+00	-4.096000000e+00
3484	-2.085440000e+00	-2.048000000e+00
3485	-2.085120000e+00	-8.192000000e+00
3486	-2.084800000e+00	-2.048000000e+00
3487	-2.084480000e+00	-8.192000000e+00
3488	-2.084160000e+00	-8.192000000e+00
3489	-2.083840000e+00	-8.192000000e+00
3490	-2.083520000e+00	-2.048000000e+00
3491	-2.083200000e+00	-1.024000000e+01
3492	-2.082880000e+00	-6.144000000e+00
3493	-2.082560000e+00	-6.144000000e+00
3494	-2.082240000e+00	-8.192000000e+00
3495	-2.081920000e+00	-1.024000000e+01
3496	-2.081600000e+00	-4.096000000e+00
3497	-2.081280000e+00	-6.144000000e+00
3498	-2.080960000e+00	-1.024000000e+01
3499	-2.080640000e+00	-4.096000000e+00
3500	-2.080320000e+00	-4.096000000e+00
3501	-2.080000000e+00	-6.144000000e+00
3502	-2.079680000e+00	-8.192000000e+00
3503	-2.079360000e+00	-6.144000000e+00
3504	-2.079040000e+00	-1.024000000e+01
3505	-2.078720000e+00	-6.144000000e+00
3506	-2.078400000e+00	-6.144000000e+00
3507	-2.078080000e+00	-2.048000000e+00
3508	-2.077760000e+00	-8.192000000e+00
3509	-2.077440000e+00	-6.144000000e+00
3510	-2.077120000e+00	-8.192000000e+00
3511	-2.076800000e+00	-8.192000000e+00
3512	-2.076480000e+00	-4.096000000e+00
3513	-2.076160000e+00	-8.192000000e+00
3514	-2.075840000e+00	-8.192000000e+00
3515	-2.075520000e+00	-6.144000000e+00
3516	-2.075200000e+00	-8.192000000e+00
3517	-2.074880000e+00	-1.024000000e+01
3518	-2.074560000e+00	-6.144000000e+00
3519	-2.074240000e+00	-8.192000000e+00
3520	-2.073920000e+00	-4.096000000e+00
3521	-2.073600000e+00	-8.192000000e+00
3522	-2.073280000e+00	-1.228800000e+01
3523	-2.072960000e+00	-6.144000000e+00
3524	-2.072640000e+00	-4.096000000e+00
3525	-2.072320000e+00	-1.024000000e+01
3526	-2.072000000e+00	-8.192000000e+00
3527	-2.071680000e+00	-8.192000000e+00
3528	-2.071360000e+00	-8.192000000e+00
3529	-2.071040000e+00	-8.192000000e+00
3530	-2.070720000e+00	-4.096000000e+00
3531	-2.070400000e+00	-4.096000000e+00
3532	-2.070080000e+00	-6.144000000e+00
3533	-2.069760000e+00	-6.144000000e+00
3534	-2.069440000e+00	-6.144000000e+00
3535	-2.069120000e+00	-8.192000000e+00
3536	-2.068800000e+00	-1.024000000e+01
3537	-2.068480000e+00	-8.192000000e+00
3538	-2.068160000e+00	-4.096000000e+00
3539	-2.067840000e+00	-6.144000000e+00
3540	-2.067520000e+00	-8.192000000e+00
3541	-2.067200000e+00	-6.144000000e+00
3542	-2.066880000e+00	-1.024000000e+01
3543	-2.066560000e+00	-8.192000000e+00
3544	-2.066240000e+00	-4.096000000e+00
3545	-2.065920000e+00	-4.096000000e+00
3546	-2.065600000e+00	-6.144000000e+00
3547	-2.065280000e+00	-8.192000000e+00
3548	-2.064960000e+00	-6.144000000e+00
3549	-2.064640000e+00	-6.144000000e+00
3550	-2.064320000e+00	-6.144000000e+00
3551	-2.064000000e+00	-4.096000000e+00
3552	-2.063680000e+00	-1.024000000e+01
3553	-2.063360000e+00	-1.024000000e+01
3554	-2.063040000e+00	-8.192000000e+00
3555	-2.062720000e+00	-1.024000000e+01
3556	-2.062400000e+00	-1.228800000e+01
3557	-2.062080000e+00	-2.048000000e+00
3558	-2.061760000e+00	-8.192000000e+00
3559	-2.061440000e+00	-8.192000000e+00
3560	-2.061120000e+00	-6.144000000e+00
3561	-2.060800000e+00	-6.144000000e+00
3562	-2.060480000e+00	-4.096000000e+00
3563	-2.060160000e+00	-8.192000000e+00
3564	-2.059840000e+00	-6.144000000e+00
3565	-2.059520000e+00	-6.144000000e+00
