voltage current
-3.000E-1	-2.735E-8
-3.500E-1	-3.212E-8
-4.000E-1	-3.780E-8
-4.500E-1	-3.812E-8
-5.000E-1	-4.230E-8
-5.500E-1	-4.375E-8
-6.000E-1	-4.530E-8
-6.500E-1	-4.900E-8
-7.000E-1	-4.311E-8
-7.500E-1	-4.604E-8
-8.000E-1	-5.083E-8
-8.500E-1	-5.172E-8
-9.000E-1	-5.775E-8
-9.500E-1	-5.882E-8
-1.000E+0	-5.899E-8
-1.050E+0	-5.995E-8
-1.100E+0	-5.685E-8
-1.150E+0	-6.000E-8
-1.200E+0	-6.267E-8
-1.250E+0	-5.685E-8
-1.300E+0	-5.665E-8
-1.350E+0	-6.062E-8
-1.400E+0	-5.766E-8
-1.450E+0	-5.410E-8
-1.500E+0	-5.334E-8
-1.500E+0	-4.327E-8
-1.450E+0	-2.033E-8
-1.400E+0	-1.705E-8
-1.350E+0	-1.532E-8
-1.300E+0	-1.439E-8
-1.250E+0	-1.445E-8
-1.200E+0	-1.171E-8
-1.150E+0	-1.094E-8
-1.100E+0	-1.021E-8
-1.050E+0	-9.344E-9
-1.000E+0	-9.370E-9
-9.500E-1	-9.180E-9
-9.000E-1	-8.271E-9
-8.500E-1	-8.338E-9
-8.000E-1	-7.090E-9
-7.500E-1	-5.685E-9
-7.000E-1	-4.613E-9
-6.500E-1	-4.804E-9
-6.000E-1	-4.707E-9
-5.500E-1	-4.068E-9
-5.000E-1	-4.016E-9
-4.500E-1	-4.511E-9
-4.000E-1	-5.278E-9
-3.500E-1	-4.170E-9
-3.000E-1	-3.726E-9
-2.500E-1	-3.978E-9
-2.000E-1	-2.719E-9
-1.500E-1	-2.234E-9
-1.000E-1	-1.591E-9
-5.000E-2	-8.000E-10
0.000E+0	1.514E-11
0.000E+0	1.158E-11
5.000E-2	7.773E-10
1.000E-1	1.506E-9
1.500E-1	2.258E-9
2.000E-1	3.513E-9
2.500E-1	4.957E-9
3.000E-1	6.602E-9
3.500E-1	8.453E-9
4.000E-1	1.100E-8
4.500E-1	1.478E-8
5.000E-1	2.169E-8
5.500E-1	2.968E-8
6.000E-1	3.507E-8
6.500E-1	6.635E-8
7.000E-1	8.009E-8
7.500E-1	1.004E-7
8.000E-1	1.070E-7
8.500E-1	1.360E-7
9.000E-1	1.608E-7
9.500E-1	1.949E-7
1.000E+0	2.320E-7
1.050E+0	2.641E-7
1.100E+0	3.128E-7
1.150E+0	3.297E-7
1.200E+0	3.964E-7
1.250E+0	4.571E-7
1.300E+0	7.003E-7
1.350E+0	7.576E-7
1.400E+0	8.606E-7
1.450E+0	9.599E-7
1.500E+0	1.129E-6
1.500E+0	1.089E-6
1.450E+0	1.075E-6
1.400E+0	1.042E-6
1.350E+0	9.834E-7
1.300E+0	9.188E-7
1.250E+0	8.890E-7
1.200E+0	8.574E-7
1.150E+0	7.910E-7
1.100E+0	7.237E-7
1.050E+0	6.362E-7
1.000E+0	6.140E-7
9.500E-1	5.659E-7
9.000E-1	5.219E-7
8.500E-1	4.761E-7
8.000E-1	4.205E-7
7.500E-1	3.662E-7
7.000E-1	3.194E-7
6.500E-1	2.908E-7
6.000E-1	2.509E-7
5.500E-1	2.204E-7
5.000E-1	1.730E-7
4.500E-1	1.617E-7
4.000E-1	1.327E-7
3.500E-1	1.089E-7
3.000E-1	7.887E-8
2.500E-1	5.949E-8
2.000E-1	3.598E-8
1.500E-1	2.270E-8
1.000E-1	1.325E-8
5.000E-2	5.788E-9
0.000E+0	-1.382E-11
-5.000E-2	-4.872E-9
-1.000E-1	-9.367E-9
-1.500E-1	-1.372E-8
-2.000E-1	-1.843E-8
-2.500E-1	-2.213E-8
-3.000E-1	-2.718E-8
-3.500E-1	-3.250E-8
-4.000E-1	-3.518E-8
-4.500E-1	-3.972E-8
-5.000E-1	-4.439E-8
-5.500E-1	-4.977E-8
-6.000E-1	-3.647E-8
-6.500E-1	-4.319E-8
-7.000E-1	-4.819E-8
-7.500E-1	-5.115E-8
-8.000E-1	-5.014E-8
-8.500E-1	-5.538E-8
-9.000E-1	-5.611E-8
-9.500E-1	-6.076E-8
-1.000E+0	-6.413E-8
-1.050E+0	-6.596E-8
-1.100E+0	-6.153E-8
-1.150E+0	-6.301E-8
-1.200E+0	-5.571E-8
-1.250E+0	-5.801E-8
-1.300E+0	-5.634E-8
-1.350E+0	-6.061E-8
-1.400E+0	-5.683E-8
-1.450E+0	-5.535E-8
-1.500E+0	-5.518E-8
-1.500E+0	-4.246E-8
-1.450E+0	-2.094E-8
-1.400E+0	-1.854E-8
-1.350E+0	-1.452E-8
-1.300E+0	-1.129E-8
-1.250E+0	-1.127E-8
-1.200E+0	-1.122E-8
-1.150E+0	-1.010E-8
-1.100E+0	-8.677E-9
-1.050E+0	-7.560E-9
-1.000E+0	-8.510E-9
-9.500E-1	-9.021E-9
-9.000E-1	-7.770E-9
-8.500E-1	-6.717E-9
-8.000E-1	-7.245E-9
-7.500E-1	-6.551E-9
-7.000E-1	-6.623E-9
-6.500E-1	-6.292E-9
-6.000E-1	-5.891E-9
-5.500E-1	-5.019E-9
-5.000E-1	-4.193E-9
-4.500E-1	-3.999E-9
-4.000E-1	-4.500E-9
-3.500E-1	-3.203E-9
-3.000E-1	-2.541E-9
-2.500E-1	-2.598E-9
-2.000E-1	-2.030E-9
-1.500E-1	-1.788E-9
-1.000E-1	-1.211E-9
-5.000E-2	-6.100E-10
0.000E+0	1.528E-11
0.000E+0	1.290E-11
5.000E-2	7.602E-10
1.000E-1	1.723E-9
1.500E-1	3.009E-9
2.000E-1	4.042E-9
2.500E-1	5.169E-9
3.000E-1	6.970E-9
3.500E-1	9.158E-9
4.000E-1	1.389E-8
4.500E-1	1.731E-8
5.000E-1	2.280E-8
5.500E-1	2.916E-8
6.000E-1	4.280E-8
6.500E-1	5.845E-8
7.000E-1	7.616E-8
7.500E-1	9.633E-8
8.000E-1	1.158E-7
8.500E-1	1.386E-7
9.000E-1	1.620E-7
9.500E-1	1.870E-7
1.000E+0	2.023E-7
1.050E+0	2.281E-7
1.100E+0	2.593E-7
1.150E+0	3.125E-7
1.200E+0	3.591E-7
1.250E+0	3.827E-7
1.300E+0	7.072E-7
1.350E+0	8.078E-7
1.400E+0	8.119E-7
1.450E+0	9.111E-7
1.500E+0	1.037E-6
1.500E+0	9.260E-7
1.450E+0	9.946E-7
1.400E+0	9.878E-7
1.350E+0	9.187E-7
1.300E+0	8.703E-7
1.250E+0	8.402E-7
1.200E+0	8.456E-7
1.150E+0	8.186E-7
1.100E+0	7.116E-7
1.050E+0	6.226E-7
1.000E+0	5.595E-7
9.500E-1	4.913E-7
9.000E-1	4.265E-7
8.500E-1	4.270E-7
8.000E-1	3.566E-7
7.500E-1	3.346E-7
7.000E-1	2.960E-7
6.500E-1	2.503E-7
6.000E-1	2.074E-7
5.500E-1	1.834E-7
5.000E-1	1.574E-7
4.500E-1	1.250E-7
4.000E-1	9.875E-8
3.500E-1	7.870E-8
3.000E-1	5.901E-8
2.500E-1	4.454E-8
2.000E-1	2.779E-8
1.500E-1	1.878E-8
1.000E-1	1.262E-8
5.000E-2	5.024E-9
0.000E+0	-1.262E-11
-5.000E-2	-4.437E-9
-1.000E-1	-8.828E-9
-1.500E-1	-1.401E-8
-2.000E-1	-1.876E-8
-2.500E-1	-2.233E-8
-3.000E-1	-2.847E-8
-3.500E-1	-3.242E-8
-4.000E-1	-3.643E-8
-4.500E-1	-4.198E-8
-5.000E-1	-4.543E-8
-5.500E-1	-4.762E-8
-6.000E-1	-4.569E-8
-6.500E-1	-4.912E-8
-7.000E-1	-4.704E-8
-7.500E-1	-5.250E-8
-8.000E-1	-5.402E-8
-8.500E-1	-5.446E-8
-9.000E-1	-5.885E-8
-9.500E-1	-5.877E-8
-1.000E+0	-5.813E-8
-1.050E+0	-6.370E-8
-1.100E+0	-5.927E-8
-1.150E+0	-5.810E-8
-1.200E+0	-6.454E-8
-1.250E+0	-6.252E-8
-1.300E+0	-6.052E-8
-1.350E+0	-6.019E-8
-1.400E+0	-6.137E-8
-1.450E+0	-5.805E-8
-1.500E+0	-5.472E-8
-1.500E+0	-4.605E-8
-1.450E+0	-4.054E-8
-1.400E+0	-1.945E-8
-1.350E+0	-1.760E-8
-1.300E+0	-1.486E-8
-1.250E+0	-1.316E-8
-1.200E+0	-1.136E-8
-1.150E+0	-9.089E-9
-1.100E+0	-8.756E-9
-1.050E+0	-8.344E-9
-1.000E+0	-8.527E-9
-9.500E-1	-8.168E-9
-9.000E-1	-6.088E-9
-8.500E-1	-6.201E-9
-8.000E-1	-6.843E-9
-7.500E-1	-6.027E-9
-7.000E-1	-5.251E-9
-6.500E-1	-4.450E-9
-6.000E-1	-4.397E-9
-5.500E-1	-4.163E-9
-5.000E-1	-3.606E-9
-4.500E-1	-3.528E-9
-4.000E-1	-4.228E-9
-3.500E-1	-3.163E-9
-3.000E-1	-2.986E-9
-2.500E-1	-2.559E-9
-2.000E-1	-2.033E-9
-1.500E-1	-1.688E-9
-1.000E-1	-9.712E-10
-5.000E-2	-5.588E-10
0.000E+0	1.596E-11
0.000E+0	1.235E-11
5.000E-2	8.225E-10
1.000E-1	1.605E-9
1.500E-1	2.452E-9
2.000E-1	3.301E-9
2.500E-1	5.294E-9
3.000E-1	6.923E-9
3.500E-1	8.630E-9
4.000E-1	1.301E-8
4.500E-1	1.796E-8
5.000E-1	2.461E-8
5.500E-1	3.124E-8
6.000E-1	4.372E-8
6.500E-1	6.374E-8
7.000E-1	7.996E-8
7.500E-1	9.978E-8
8.000E-1	1.169E-7
8.500E-1	1.480E-7
9.000E-1	1.619E-7
9.500E-1	1.822E-7
1.000E+0	2.164E-7
1.050E+0	2.361E-7
1.100E+0	2.846E-7
1.150E+0	3.623E-7
1.200E+0	4.657E-7
1.250E+0	5.984E-7
1.300E+0	6.711E-7
1.350E+0	7.675E-7
1.400E+0	8.556E-7
1.450E+0	9.488E-7
1.500E+0	1.070E-6
1.500E+0	1.007E-6
1.450E+0	1.024E-6
1.400E+0	1.003E-6
1.350E+0	9.452E-7
1.300E+0	8.825E-7
1.250E+0	8.080E-7
1.200E+0	7.513E-7
1.150E+0	7.069E-7
1.100E+0	6.437E-7
1.050E+0	6.098E-7
1.000E+0	5.464E-7
9.500E-1	4.888E-7
9.000E-1	4.509E-7
8.500E-1	4.259E-7
8.000E-1	3.552E-7
7.500E-1	3.063E-7
7.000E-1	2.719E-7
6.500E-1	2.346E-7
6.000E-1	2.234E-7
5.500E-1	1.885E-7
5.000E-1	1.603E-7
4.500E-1	1.352E-7
4.000E-1	9.982E-8
3.500E-1	8.210E-8
3.000E-1	5.995E-8
2.500E-1	4.594E-8
2.000E-1	2.763E-8
1.500E-1	1.974E-8
1.000E-1	1.218E-8
5.000E-2	5.050E-9
0.000E+0	-1.094E-11
-5.000E-2	-4.426E-9
-1.000E-1	-8.748E-9
-1.500E-1	-1.389E-8
-2.000E-1	-1.826E-8
-2.500E-1	-2.370E-8
-3.000E-1	-2.767E-8
-3.500E-1	-3.214E-8
-4.000E-1	-3.684E-8
-4.500E-1	-4.161E-8
-5.000E-1	-4.860E-8
-5.500E-1	-4.951E-8
-6.000E-1	-4.094E-8
-6.500E-1	-4.131E-8
-7.000E-1	-4.270E-8
-7.500E-1	-4.646E-8
-8.000E-1	-4.984E-8
-8.500E-1	-5.520E-8
-9.000E-1	-5.580E-8
-9.500E-1	-5.337E-8
-1.000E+0	-5.156E-8
-1.050E+0	-5.511E-8
-1.100E+0	-5.613E-8
-1.150E+0	-5.757E-8
-1.200E+0	-5.738E-8
-1.250E+0	-5.970E-8
-1.300E+0	-5.948E-8
-1.350E+0	-5.945E-8
-1.400E+0	-5.817E-8
-1.450E+0	-5.773E-8
-1.500E+0	-5.606E-8
-1.500E+0	-4.139E-8
-1.450E+0	-1.914E-8
-1.400E+0	-1.731E-8
-1.350E+0	-1.479E-8
-1.300E+0	-1.351E-8
-1.250E+0	-1.199E-8
-1.200E+0	-9.208E-9
-1.150E+0	-8.955E-9
-1.100E+0	-8.125E-9
-1.050E+0	-7.375E-9
-1.000E+0	-7.144E-9
-9.500E-1	-7.498E-9
-9.000E-1	-6.667E-9
-8.500E-1	-5.564E-9
-8.000E-1	-5.867E-9
-7.500E-1	-5.496E-9
-7.000E-1	-4.799E-9
-6.500E-1	-4.395E-9
-6.000E-1	-4.218E-9
-5.500E-1	-4.649E-9
-5.000E-1	-3.353E-9
-4.500E-1	-3.346E-9
-4.000E-1	-3.416E-9
-3.500E-1	-3.208E-9
-3.000E-1	-2.512E-9
-2.500E-1	-2.394E-9
-2.000E-1	-1.992E-9
-1.500E-1	-1.326E-9
-1.000E-1	-9.986E-10
-5.000E-2	-5.081E-10
0.000E+0	1.610E-11
