feature_id,area_px,area_nm2,equiv_diameter_nm,centroid_x_nm,centroid_y_nm,peak_z_nm,height_nm
3,6,574.45,27.04,4398.24,352.25,2.225,2.216
4,1304,124846.34,398.7,4429.39,536.58,5.2867,5.2776
7,8,765.93,31.23,4175.64,545.5,2.367,2.3579
10,5,478.71,24.69,4330.72,712.33,2.3499,2.3409
16,5,478.71,24.69,2598.83,2457.93,2.2905,2.2814
19,309,29583.99,194.08,2612.59,2658.34,2.8855,2.8764
25,8,765.93,31.23,2476.76,2732.39,2.297,2.2879
31,9,861.67,33.12,3587.74,3356.16,2.3962,2.3871
