sample,section,sweep_index,sweep_prefix,file_name,Voltage_V,Current_A,Time_s
7_ITO,B,1,1-FS-0.5v-0.1sv-0.05sd-Py,1-FS-0.5v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.4,4.436e-05,1758000000.0
7_ITO,B,1,1-FS-0.5v-0.1sv-0.05sd-Py,1-FS-0.5v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.5,5.545e-05,1758000000.0
7_ITO,B,1,1-FS-0.5v-0.1sv-0.05sd-Py,1-FS-0.5v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.5,5.547e-05,1758000000.0
7_ITO,B,1,1-FS-0.5v-0.1sv-0.05sd-Py,1-FS-0.5v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.4,4.438e-05,1758000000.0
7_ITO,B,1,1-FS-0.5v-0.1sv-0.05sd-Py,1-FS-0.5v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.3,3.329e-05,1758000000.0
7_ITO,B,1,1-FS-0.5v-0.1sv-0.05sd-Py,1-FS-0.5v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.2,2.22e-05,1758000000.0
7_ITO,B,1,1-FS-0.5v-0.1sv-0.05sd-Py,1-FS-0.5v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.1,1.111e-05,1758000000.0
7_ITO,B,1,1-FS-0.5v-0.1sv-0.05sd-Py,1-FS-0.5v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.0,1.902e-08,1758000000.0
7_ITO,B,1,1-FS-0.5v-0.1sv-0.05sd-Py,1-FS-0.5v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.1,-1.109e-05,1758000000.0
7_ITO,B,1,1-FS-0.5v-0.1sv-0.05sd-Py,1-FS-0.5v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.2,-2.218e-05,1758000000.0
7_ITO,B,1,1-FS-0.5v-0.1sv-0.05sd-Py,1-FS-0.5v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.3,-3.328e-05,1758000000.0
7_ITO,B,1,1-FS-0.5v-0.1sv-0.05sd-Py,1-FS-0.5v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.4,-4.436e-05,1758000000.0
7_ITO,B,1,1-FS-0.5v-0.1sv-0.05sd-Py,1-FS-0.5v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.5,-5.545e-05,1758000000.0
7_ITO,B,1,1-FS-0.5v-0.1sv-0.05sd-Py,1-FS-0.5v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.5,-5.545e-05,1758000000.0
7_ITO,B,1,1-FS-0.5v-0.1sv-0.05sd-Py,1-FS-0.5v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.4,-4.436e-05,1758000000.0
7_ITO,B,1,1-FS-0.5v-0.1sv-0.05sd-Py,1-FS-0.5v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.3,-3.327e-05,1758000000.0
7_ITO,B,1,1-FS-0.5v-0.1sv-0.05sd-Py,1-FS-0.5v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.2,-2.218e-05,1758000000.0
7_ITO,B,1,1-FS-0.5v-0.1sv-0.05sd-Py,1-FS-0.5v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.1,-1.109e-05,1758000000.0
7_ITO,B,1,1-FS-0.5v-0.1sv-0.05sd-Py,1-FS-0.5v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.0,4.498e-09,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.0,4.509e-09,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.1,1.111e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.2,2.22e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.3,3.329e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.4,4.437e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.5,5.546e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.6,6.654e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.7,7.761e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.8,8.872e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.9,9.98e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.0,0.0001109,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.1,0.0001219,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.2,0.000133,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.3,0.0001441,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.4,0.0001552,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.5,0.0001663,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.6,0.0001773,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.7,0.0001884,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.8,0.0001994,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.9,0.0002105,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.0,0.0002216,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.1,0.0002328,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.2,0.0002439,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.3,0.000255,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.4,0.0002659,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.5,0.0002769,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.6,0.000288,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.7,0.000299,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.8,0.0003101,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.9,0.0003211,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,3.0,0.000332,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.9,0.0003209,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.8,0.0003098,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.7,0.0002988,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.6,0.0002877,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.5,0.0002766,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.4,0.0002655,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.3,0.0002545,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.2,0.0002435,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.1,0.0002324,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,2.0,0.0002212,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.9,0.0002101,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.8,0.0001991,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.7,0.000188,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.6,0.000177,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.5,0.0001659,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.4,0.0001548,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.3,0.0001438,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.2,0.0001327,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.1,0.0001217,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,1.0,0.0001106,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.9,9.957e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.8,8.85e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.7,7.746e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.6,6.639e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.5,5.534e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.4,4.427e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.3,3.322e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.2,2.215e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,0.1,1.108e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.0,1.885e-08,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.1,-1.106e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.2,-2.213e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.3,-3.321e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.4,-4.429e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.5,-5.537e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.6,-6.643e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.7,-7.751e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.8,-8.86e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.9,-9.972e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.0,-0.0001108,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.1,-0.0001219,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.2,-0.000133,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.3,-0.0001441,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.4,-0.0001552,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.5,-0.0001663,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.6,-0.0001774,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.7,-0.0001885,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.8,-0.0001996,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.9,-0.0002108,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.0,-0.0002219,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.1,-0.000233,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.2,-0.0002441,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.3,-0.0002553,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.4,-0.0002663,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.5,-0.0002775,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.6,-0.0002887,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.7,-0.0002998,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.8,-0.000311,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.9,-0.000322,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-3.0,-0.0003332,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.9,-0.0003222,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.8,-0.0003111,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.7,-0.0003001,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.6,-0.0002888,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.5,-0.0002777,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.4,-0.0002666,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.3,-0.0002555,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.2,-0.0002443,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.1,-0.0002333,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-2.0,-0.0002222,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.9,-0.0002111,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.8,-0.0001999,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.7,-0.0001888,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.6,-0.0001777,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.5,-0.0001666,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.4,-0.0001554,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.3,-0.0001443,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.2,-0.0001332,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.1,-0.0001221,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-1.0,-0.000111,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.9,-9.991e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.8,-8.879e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.7,-7.768e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.6,-6.657e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.5,-5.548e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.4,-4.437e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.3,-3.328e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.2,-2.217e-05,1758000000.0
7_ITO,B,2,2-FS-3v-0.1sv-0.05sd-Py,2-FS-3v-0.1sv-0.05sd-Py-ITO_TEST-1-.txt,-0.1,-1.108e-05,1758000000.0
7_ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-.txt,0.0,4.242e-09,1758000000.0
7_ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-.txt,0.2,2.219e-05,1758000000.0
7_ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-.txt,0.4,4.434e-05,1758000000.0
7_ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-.txt,0.6,6.65e-05,1758000000.0
7_ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-.txt,0.8,8.865e-05,1758000000.0
7_ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-.txt,1.0,0.0001108,1758000000.0
7_ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-.txt,1.2,0.000133,1758000000.0
7_ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-.txt,1.4,0.0001551,1758000000.0
7_ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-.txt,1.6,0.0001772,1758000000.0
7_ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-.txt,1.8,0.0001993,1758000000.0
7_ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-.txt,2.0,0.0002215,1758000000.0
7_ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-.txt,2.2,0.0002438,1758000000.0
7_ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-.txt,2.4,0.0002659,1758000000.0
7_ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-.txt,2.6,0.0002881,1758000000.0
7_ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-.txt,2.8,0.0003101,1758000000.0
7_ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-.txt,3.0,0.0003322,1758000000.0
7_ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-.txt,3.2,0.0003527,1758000000.0
7_ITO,B,3,3-FS-5v-0.2sv-0.05sd-Py,3-FS-5v-0.2sv-0.05sd-Py-ITO_TEST-3-.txt,3.4,0.0003745,1758000000.0
