x_nm	y_raw_nm	baseline_nm	y_corrected_nm	signal_nm	threshold_nm
0.000000e+00	6.486306e-01	6.164025e-01	3.222810e-02	3.222810e-02	8.986727e-02
1.958521e+01	5.894377e-01	6.178698e-01	-2.843201e-02	-2.843201e-02	8.986727e-02
3.917043e+01	7.764427e-01	6.193370e-01	1.571058e-01	1.571058e-01	8.986727e-02
5.875564e+01	9.105987e-01	6.208042e-01	2.897945e-01	2.897945e-01	8.986727e-02
7.834085e+01	8.941515e-01	6.222714e-01	2.718801e-01	2.718801e-01	8.986727e-02
9.792607e+01	1.073075e+00	6.237386e-01	4.493364e-01	4.493364e-01	8.986727e-02
1.175113e+02	5.702012e-01	6.252058e-01	-5.500468e-02	-5.500468e-02	8.986727e-02
1.370965e+02	6.778817e-01	6.266731e-01	5.120859e-02	5.120859e-02	8.986727e-02
