timestamp,temperature,humidity
2025-09-30 16:27:33,22.95,53.13
2025-09-30 16:27:35,22.95,53.13
2025-09-30 16:27:37,22.95,53.13
2025-09-30 16:27:39,22.95,53.13
2025-09-30 16:27:41,22.95,53.13
2025-09-30 16:27:43,22.95,53.13
2025-09-30 16:27:45,22.95,53.13
2025-09-30 16:27:47,22.95,53.13
2025-09-30 16:27:49,22.95,53.13
2025-09-30 16:27:51,22.95,53.13
2025-09-30 16:27:53,22.95,53.13
2025-09-30 16:27:55,22.95,53.13
2025-09-30 16:27:57,22.95,53.13
2025-09-30 16:27:59,22.95,53.13
2025-09-30 16:28:01,22.95,53.13
2025-09-30 16:28:03,22.95,53.13
2025-09-30 16:28:05,22.95,53.13
2025-09-30 16:28:07,22.95,53.13
2025-09-30 16:28:09,22.95,53.13
2025-09-30 16:28:11,22.95,53.13
2025-09-30 16:28:13,22.95,53.13
2025-09-30 16:28:15,22.95,53.13
2025-09-30 16:28:17,22.95,53.13
2025-09-30 16:28:19,22.95,53.13
2025-09-30 16:28:21,22.95,53.13
2025-09-30 16:28:23,22.95,53.13
2025-09-30 16:28:25,22.95,53.13
2025-09-30 16:28:27,22.95,53.13
2025-09-30 16:28:29,22.95,53.13
2025-09-30 16:28:31,22.95,53.13
2025-09-30 16:28:33,22.95,53.13
2025-09-30 16:28:35,22.95,53.13
2025-09-30 16:28:37,22.95,53.13
2025-09-30 16:28:39,22.95,53.13
2025-09-30 16:28:41,22.95,53.13
2025-09-30 16:28:43,22.95,53.13
2025-09-30 16:28:45,22.95,53.13
2025-09-30 16:28:47,22.95,53.13
2025-09-30 16:28:49,22.95,53.13
2025-09-30 16:28:51,22.95,53.13
2025-09-30 16:28:53,22.95,53.13
2025-09-30 16:28:55,22.95,53.13
2025-09-30 16:28:57,22.95,53.13
2025-09-30 16:28:59,22.95,53.13
2025-09-30 16:29:01,22.95,53.13
2025-09-30 16:29:03,22.95,53.13
2025-09-30 16:29:05,22.95,53.13
2025-09-30 16:29:07,22.95,53.13
2025-09-30 16:29:09,22.95,53.13
2025-09-30 16:29:11,22.95,53.13
2025-09-30 16:29:13,22.95,53.13
2025-09-30 16:29:15,22.95,53.13
2025-09-30 16:29:17,22.95,53.13
2025-09-30 16:29:19,22.95,53.13
2025-09-30 16:29:21,22.95,53.13
2025-09-30 16:29:23,22.95,53.13
2025-09-30 16:29:25,22.95,53.13
2025-09-30 16:29:27,22.95,53.13
2025-09-30 16:29:29,22.95,53.13
2025-09-30 16:29:31,22.95,53.13
2025-09-30 16:29:33,24.26,51.10
2025-09-30 16:29:35,24.23,50.62
2025-09-30 16:29:37,24.20,50.24
2025-09-30 16:29:39,24.15,50.00
2025-09-30 16:29:41,24.12,49.98
2025-09-30 16:29:43,24.11,49.94
2025-09-30 16:29:45,24.08,49.95
2025-09-30 16:29:47,24.08,49.98
2025-09-30 16:29:49,24.04,50.11
2025-09-30 16:29:51,24.02,50.18
2025-09-30 16:29:53,23.99,50.16
2025-09-30 16:29:55,24.00,50.23
2025-09-30 16:29:57,23.96,50.33
2025-09-30 16:29:59,23.95,50.27
2025-09-30 16:30:01,23.91,50.21
2025-09-30 16:30:03,23.91,50.22
2025-09-30 16:30:05,23.89,50.26
2025-09-30 16:30:07,23.85,50.36
2025-09-30 16:30:09,23.84,50.45
2025-09-30 16:30:11,23.83,50.35
2025-09-30 16:30:13,23.84,50.33
2025-09-30 16:30:15,23.80,50.32
2025-09-30 16:30:17,23.85,51.11
2025-09-30 16:30:19,23.85,51.11
2025-09-30 16:30:21,23.85,51.11
2025-09-30 16:30:23,23.85,51.11
2025-09-30 16:30:25,23.85,51.11
2025-09-30 16:30:27,23.85,51.11
2025-09-30 16:30:29,23.85,51.11
2025-09-30 16:30:31,23.85,51.11
2025-09-30 16:30:33,23.85,51.11
2025-09-30 16:30:35,23.85,51.11
2025-09-30 16:30:37,23.85,51.11
2025-09-30 16:30:39,23.85,51.11
2025-09-30 16:30:41,23.85,51.11
2025-09-30 16:30:43,23.85,51.11
2025-09-30 16:30:45,23.85,51.11
2025-09-30 16:30:47,23.85,51.11
2025-09-30 16:30:49,23.85,51.11
2025-09-30 16:30:51,23.85,51.11
2025-09-30 16:30:53,23.85,51.11
2025-09-30 16:30:55,23.85,51.11
2025-09-30 16:30:57,23.85,51.11
2025-09-30 16:30:59,23.85,51.11
2025-09-30 16:31:01,23.85,51.11
2025-09-30 16:31:03,23.85,51.11
2025-09-30 16:31:05,23.85,51.11
2025-09-30 16:31:07,23.85,51.11
2025-09-30 16:31:09,23.85,51.11
2025-09-30 16:31:11,23.85,51.11
2025-09-30 16:31:13,23.85,51.11
2025-09-30 16:31:15,23.85,51.11
2025-09-30 16:31:17,23.85,51.11
2025-09-30 16:31:19,23.85,51.11
2025-09-30 16:31:21,23.85,51.11
2025-09-30 16:31:23,23.85,51.11
2025-09-30 16:31:25,23.85,51.11
2025-09-30 16:31:27,23.85,51.11
2025-09-30 16:31:29,23.85,51.11
2025-09-30 16:31:31,23.85,51.11
2025-09-30 16:31:33,23.85,51.11
2025-09-30 16:31:35,23.85,51.11
2025-09-30 16:31:37,23.85,51.11
2025-09-30 16:31:39,23.85,51.11
2025-09-30 16:31:41,23.85,51.11
2025-09-30 16:31:43,23.85,51.11
2025-09-30 16:31:45,23.85,51.11
2025-09-30 16:31:47,23.85,51.11
2025-09-30 16:31:49,23.85,51.11
2025-09-30 16:31:51,23.85,51.11
2025-09-30 16:31:53,23.85,51.11
2025-09-30 16:31:55,23.85,51.11
2025-09-30 16:31:57,23.85,51.11
2025-09-30 16:31:59,23.85,51.11
2025-09-30 16:32:01,23.85,51.11
2025-09-30 16:32:03,23.85,51.11
2025-09-30 16:32:05,23.85,51.11
2025-09-30 16:32:07,23.85,51.11
2025-09-30 16:32:09,23.85,51.11
2025-09-30 16:32:11,23.85,51.11
2025-09-30 16:32:13,23.85,51.11
2025-09-30 16:32:15,23.85,51.11
2025-09-30 16:32:17,23.85,51.11
2025-09-30 16:32:19,23.85,51.11
2025-09-30 16:32:21,23.85,51.11
2025-09-30 16:32:23,23.85,51.11
2025-09-30 16:32:25,23.85,51.11
2025-09-30 16:32:27,23.85,51.11
2025-09-30 16:32:29,23.85,51.11
2025-09-30 16:32:31,23.85,51.11
2025-09-30 16:32:33,23.85,51.11
2025-09-30 16:32:35,23.85,51.11
2025-09-30 16:32:37,23.85,51.11
2025-09-30 16:32:39,23.85,51.11
2025-09-30 16:32:41,23.85,51.11
2025-09-30 16:32:43,23.85,51.11
2025-09-30 16:32:45,23.85,51.11
2025-09-30 16:32:47,23.85,51.11
2025-09-30 16:32:49,23.85,51.11
2025-09-30 16:32:51,23.85,51.11
2025-09-30 16:32:53,23.85,51.11
2025-09-30 16:32:55,23.85,51.11
2025-09-30 16:32:57,23.85,51.11
2025-09-30 16:32:59,23.85,51.11
2025-09-30 16:33:01,23.85,51.11
2025-09-30 16:33:03,23.85,51.11
2025-09-30 16:33:05,23.85,51.11
2025-09-30 16:33:07,23.85,51.11
2025-09-30 16:33:09,23.85,51.11
2025-09-30 16:33:11,23.85,51.11
2025-09-30 16:33:13,23.85,51.11
2025-09-30 16:33:15,23.85,51.11
2025-09-30 16:33:17,23.85,51.11
2025-09-30 16:33:19,23.85,51.11
2025-09-30 16:33:21,23.85,51.11
2025-09-30 16:33:23,23.85,51.11
2025-09-30 16:33:25,23.85,51.11
2025-09-30 16:33:27,23.85,51.11
2025-09-30 16:33:29,23.85,51.11
2025-09-30 16:33:31,23.85,51.11
2025-09-30 16:33:33,23.85,51.11
2025-09-30 16:33:35,23.85,51.11
2025-09-30 16:33:37,23.85,51.11
2025-09-30 16:33:39,23.85,51.11
2025-09-30 16:33:41,23.85,51.11
2025-09-30 16:33:43,23.85,51.11
2025-09-30 16:33:45,23.85,51.11
2025-09-30 16:33:47,23.85,51.11
2025-09-30 16:33:49,23.85,51.11
2025-09-30 16:33:51,23.85,51.11
2025-09-30 16:34:12,23.85,51.11
2025-09-30 16:34:14,32.89,32.24
2025-09-30 16:34:16,32.62,32.61
2025-09-30 16:34:18,32.39,33.00
2025-09-30 16:34:20,32.10,33.39
2025-09-30 16:34:22,31.87,33.77
2025-09-30 16:34:24,31.64,34.08
2025-09-30 16:34:26,31.42,34.40
2025-09-30 16:34:28,31.21,34.63
2025-09-30 16:34:30,31.00,34.94
2025-09-30 16:34:32,30.81,35.18
2025-09-30 16:34:34,30.63,35.51
2025-09-30 16:34:36,30.45,35.85
2025-09-30 16:34:38,30.26,36.13
2025-09-30 16:34:40,30.09,36.46
2025-09-30 16:34:43,29.93,36.76
2025-09-30 16:34:45,29.76,37.05
2025-09-30 16:34:47,29.61,37.30
2025-09-30 16:34:49,29.47,37.56
2025-09-30 16:34:51,29.32,37.81
2025-09-30 16:34:53,29.18,38.01
2025-09-30 16:34:55,29.03,38.25
2025-09-30 16:34:57,28.89,38.48
2025-09-30 16:34:59,28.79,38.75
2025-09-30 16:35:01,28.62,39.04
2025-09-30 16:35:03,28.48,39.25
2025-09-30 16:35:05,28.38,39.45
2025-09-30 16:35:07,28.26,39.69
2025-09-30 16:35:09,28.15,39.93
2025-09-30 16:35:11,28.02,40.15
2025-09-30 16:35:13,27.95,40.41
2025-09-30 16:35:15,27.83,40.58
2025-09-30 16:35:17,27.74,40.80
2025-09-30 16:35:19,27.64,41.03
2025-09-30 16:35:21,27.57,41.18
2025-09-30 16:35:23,27.49,41.32
2025-09-30 16:35:25,27.37,41.46
2025-09-30 16:35:27,27.30,41.59
2025-09-30 16:35:29,27.21,41.77
2025-09-30 16:35:31,27.12,41.91
2025-09-30 16:35:33,27.03,42.08
2025-09-30 16:35:35,26.95,42.28
2025-09-30 16:35:37,26.88,42.40
2025-09-30 16:35:39,26.83,42.56
2025-09-30 16:35:41,26.72,42.72
2025-09-30 16:35:43,26.65,42.83
2025-09-30 16:35:45,26.58,42.95
2025-09-30 16:35:47,26.50,43.30
2025-09-30 16:35:49,26.40,43.58
2025-09-30 16:35:51,26.33,43.75
2025-09-30 16:35:53,26.25,43.88
2025-09-30 16:35:55,26.19,44.10
2025-09-30 16:35:57,26.13,44.18
2025-09-30 16:35:59,26.06,44.39
2025-09-30 16:36:01,26.00,44.45
