feature_id,area_px,area_nm2,equiv_diameter_nm,centroid_x_nm,centroid_y_nm,peak_z_nm,height_nm
2,14,1340.37,41.31,3537.18,1193.74,10.6995,10.7102
3,7,670.19,29.21,2577.58,1288.79,8.4635,8.4742
4,8,765.93,31.23,1026.17,1429.79,7.5062,7.5169
9,69,6606.13,91.71,1843.64,2066.56,5.5911,5.6017
13,319,30541.4,197.2,3982.91,3020.72,13.9191,13.9297
15,606,58019.08,271.79,4101.18,3331.59,52.1335,52.1441
17,10,957.41,34.91,3018.59,3842.47,4.7436,4.7543
